training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.83,0.89,0.91,0.2,0.57,0.29,and(or($TransactionPerDay_bin9 $TransactionFee_bin6 $TransactionVolume_USD_bin1) !$GoldPrice_bin3 !$TransactionVolume_USD_bin5) 
0.67,0.85,1.0,0.5,0.5,0.33,and(or(and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionFee_bin6 $TransactionVolume_USD_bin1) or(!$HashRate_bin3 $TransactionFee_bin4) !$GoldPrice_bin3 !$TransactionVolume_USD_bin5) 
0.83,0.89,0.91,0.5,0.5,0.33,and(or(and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionFee_bin6 $TransactionVolume_USD_bin1) !$GoldPrice_bin3 !$TransactionVolume_USD_bin5) 
0.83,0.89,0.91,0.2,0.43,0.18,and(or(and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionFee_bin6 $TransactionVolume_USD_bin1) !$BlockSize_bin9 !$GoldPrice_bin3 !$TransactionVolume_USD_bin5) 
0.83,0.89,0.91,0.2,0.43,0.18,and(or(and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionFee_bin6 $TransactionVolume_USD_bin1) or(!$BlockSize_bin9 $GoldPrice_bin0) !$GoldPrice_bin3 !$TransactionVolume_USD_bin5) 
0.83,0.89,0.91,0.2,0.43,0.18,and(or(and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionFee_bin6 $TransactionVolume_USD_bin1) or(!$BlockSize_bin9 $MinningDifficulty_bin0) !$GoldPrice_bin3 !$TransactionVolume_USD_bin5) 
0.83,0.89,0.91,0.2,0.43,0.18,and(or(and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionFee_bin6 $TransactionVolume_USD_bin1) or(!$BlockSize_bin9 $TransactionFee_bin3) !$GoldPrice_bin3 !$TransactionVolume_USD_bin5) 
0.67,0.81,0.89,0.2,0.43,0.18,and(or(and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionFee_bin6 $TransactionVolume_USD_bin1) or(!$HashRate_bin3 $TransactionFee_bin4) !$BlockSize_bin9) 
0.58,0.78,0.88,0.2,0.43,0.18,and(or(and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionFee_bin6 $TransactionVolume_USD_bin1) !$BlockSize_bin9 !$HashRate_bin3) 
0.58,0.81,1.0,0.5,0.5,0.33,and(or(and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionFee_bin6 $TransactionVolume_USD_bin1) !$GoldPrice_bin3 !$HashRate_bin3 !$TransactionVolume_USD_bin5) 
