training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.61,0.83,0.41,0.43,0.69,and(or(and(!$TransactionPerDay_bin1 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) $HashRate_bin5 $TransactionVolume_USD_bin4) !$TransactionVolume_USD_bin3) 
0.45,0.6,0.79,0.41,0.43,0.69,or(and(!$TransactionPerDay_bin1 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) $HashRate_bin5 $TransactionVolume_USD_bin4) 
0.43,0.6,0.82,0.32,0.37,0.64,or(and(or(and(!$TransactionPerDay_bin1 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) $TransactionVolume_USD_bin4) or(!$TransactionPerDay_bin8 $TransactionVolume_USD_bin3)) $HashRate_bin5) 
0.42,0.59,0.8,0.32,0.37,0.64,and(or(and(!$TransactionFee_bin2 $TransactionVolume_USD_bin0) $HashRate_bin5 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin1 !$TransactionPerDay_bin8) 
0.43,0.59,0.78,0.41,0.43,0.69,or(and(or(and(!$TransactionPerDay_bin1 $TransactionVolume_USD_bin0) $TransactionVolume_USD_bin4) !$TransactionFee_bin2) $HashRate_bin5) 
0.42,0.59,0.81,0.32,0.37,0.64,or(and(or(and(!$TransactionPerDay_bin1 $TransactionVolume_USD_bin0) $TransactionVolume_USD_bin4) or(!$TransactionPerDay_bin8 $TransactionVolume_USD_bin3) !$TransactionFee_bin2) $HashRate_bin5) 
0.4,0.57,0.79,0.32,0.37,0.64,and(or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionFee_bin2) $HashRate_bin5) !$MinningDifficulty_bin1 !$TransactionPerDay_bin8) 
0.43,0.61,0.85,0.32,0.37,0.64,and(or(and(or(and(!$TransactionPerDay_bin1 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) $TransactionVolume_USD_bin4) or($MempoolSize_bin6 !$TransactionPerDay_bin8 $TransactionVolume_USD_bin3)) $HashRate_bin5) !$TransactionVolume_USD_bin3) 
0.43,0.61,0.85,0.32,0.37,0.64,or(and(or(and(!$TransactionPerDay_bin1 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) $TransactionVolume_USD_bin4) or($MempoolSize_bin6 !$TransactionPerDay_bin8 $TransactionVolume_USD_bin3)) and($HashRate_bin5 !$TransactionVolume_USD_bin3)) 
0.43,0.6,0.81,0.32,0.37,0.64,or(and(or(and(!$TransactionPerDay_bin1 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) $TransactionVolume_USD_bin4) or($MempoolSize_bin6 !$TransactionPerDay_bin8)) $HashRate_bin5) 
