training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.44,0.63,0.71,0.81,0.6,0.59,and(or(and($MarketCap_bin0 !$HashRate_bin8) $TransactionPerDay_bin6 $TransactionPerDay_bin8) !$MempoolCount_bin2) 
0.44,0.63,0.71,0.81,0.6,0.59,and(or(and($MarketCap_bin0 !$HashRate_bin8) $TransactionPerDay_bin6 $TransactionPerDay_bin8) !$MempoolSize_bin2) 
0.4,0.6,0.68,0.75,0.63,0.63,and(or($MarketCap_bin0 $TransactionPerDay_bin8) !$HashRate_bin8) 
0.4,0.6,0.68,0.75,0.63,0.63,or(and($MarketCap_bin0 !$HashRate_bin8) $TransactionPerDay_bin8) 
0.43,0.62,0.71,0.75,0.63,0.63,and(or($MarketCap_bin0 $TransactionPerDay_bin6 $TransactionPerDay_bin8) !$HashRate_bin8 !$MempoolCount_bin2) 
0.43,0.62,0.71,0.75,0.63,0.63,and(or($MarketCap_bin0 $TransactionPerDay_bin6 $TransactionPerDay_bin8) !$HashRate_bin8 !$MempoolSize_bin2) 
0.43,0.62,0.71,0.75,0.63,0.63,and(or(and(or($MarketCap_bin0 $TransactionPerDay_bin6) !$MempoolCount_bin2) $TransactionPerDay_bin8) !$HashRate_bin8) 
0.43,0.62,0.71,0.75,0.63,0.63,and(or(and(or($MarketCap_bin0 $TransactionPerDay_bin6) !$MempoolSize_bin2) $TransactionPerDay_bin8) !$HashRate_bin8) 
0.44,0.63,0.73,0.69,0.6,0.61,and(or(and($MinningDifficulty_bin3 !$TransactionVolume_USD_bin0) $MarketCap_bin0 $TransactionPerDay_bin8) !$HashRate_bin8 !$TransactionPerDay_bin2) 
0.46,0.63,0.71,0.75,0.63,0.63,and(or(and($MarketCap_bin0 !$MempoolCount_bin2) $TransactionPerDay_bin6 $TransactionPerDay_bin8) !$HashRate_bin8) 
