training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.9,0.96,1.0,0.57,0.53,0.5,and(or(and(!$TransactionPerDay_bin2 $TransactionFee_bin0 !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin6) $MarketCap_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin0) 
0.9,0.96,1.0,0.5,0.53,0.5,and(or(and(!$TransactionPerDay_bin2 $TransactionFee_bin0 !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin6) $MarketCap_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin0 !$HashRate_bin8) 
0.9,0.92,0.9,0.64,0.6,0.56,and(or(and(!$HashRate_bin8 $TransactionFee_bin0 !$TransactionVolume_USD_bin4) $MarketCap_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin0) 
0.9,0.92,0.9,0.64,0.57,0.53,and(or(and(!$BlockSize_bin0 $TransactionFee_bin0 !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin6) $MarketCap_bin0 $TransactionVolume_USD_bin2) !$HashRate_bin8) 
0.9,0.92,0.9,0.64,0.57,0.53,and(or(and(!$HashRate_bin8 $TransactionFee_bin0 !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin6) $MarketCap_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin0) 
0.9,0.92,0.9,0.57,0.5,0.47,and(or(and(!$TransactionPerDay_bin2 $TransactionFee_bin0 !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin6) $MarketCap_bin0 $TransactionVolume_USD_bin2) !$HashRate_bin8) 
0.9,0.92,0.9,0.57,0.57,0.53,and(or(and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin6) and($TransactionFee_bin0 !$TransactionVolume_USD_bin4) $MarketCap_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin0 !$HashRate_bin8) 
0.8,0.88,0.89,0.57,0.57,0.53,and(or(and(or($MarketCap_bin0 $TransactionFee_bin0) !$HashRate_bin8 !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin6) $TransactionVolume_USD_bin2) !$BlockSize_bin0) 
0.9,0.92,0.9,0.64,0.57,0.53,and(or(and(or($MarketCap_bin0 $TransactionFee_bin0) !$HashRate_bin8 !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin6) $MarketCap_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin0) 
0.9,0.92,0.9,0.57,0.57,0.53,and(or(and($MarketCap_bin0 !$HashRate_bin8) and(!$HashRate_bin8 $TransactionFee_bin0 !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin6) $TransactionVolume_USD_bin2) !$BlockSize_bin0) 
