training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
1.0,0.77,0.38,0.27,0.63,1.0,or($TransactionFee_bin0 $TransactionVolume_USD_bin0) 
1.0,0.82,0.43,0.27,0.63,1.0,and(or(and($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) $TransactionFee_bin0 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin2) 
1.0,0.82,0.43,0.2,0.6,1.0,and(or(and($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) $TransactionFee_bin0 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin4) 
1.0,0.82,0.43,0.2,0.6,1.0,or(and($TransactionPerDay_bin1 $TransactionFee_bin0) and($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin0) 
1.0,0.82,0.43,0.27,0.63,1.0,or(and(!$TransactionPerDay_bin2 $TransactionFee_bin0) and($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin0) 
1.0,0.77,0.38,0.4,0.57,0.6,or($TransactionFee_bin0 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) 
1.0,0.77,0.38,0.27,0.63,1.0,or(and(!$TransactionPerDay_bin9 $TransactionFee_bin0) $TransactionVolume_USD_bin0) 
1.0,0.77,0.38,0.2,0.6,1.0,or(and($TransactionFee_bin0 !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin0) 
1.0,0.77,0.38,0.27,0.63,1.0,or(and($TransactionFee_bin0 !$TransactionVolume_USD_bin6) $TransactionVolume_USD_bin0) 
1.0,0.82,0.43,0.27,0.63,1.0,and(or(and($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) $TransactionFee_bin0 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin2 !$TransactionFee_bin5) 
