training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.61,0.79,0.82,0.73,0.82,and(!$BlockSize_bin2 !$BlockSize_bin6 !$TransactionPerDay_bin0 $TransactionVolume_USD_bin1) 
0.46,0.61,0.75,0.82,0.73,0.82,and(!$BlockSize_bin2 !$BlockSize_bin6 $TransactionVolume_USD_bin1) 
0.41,0.6,0.77,0.55,0.6,0.86,and(!$BlockSize_bin2 !$BlockSize_bin6 !$MempoolCount_bin9 $TransactionVolume_USD_bin1) 
0.41,0.6,0.77,0.55,0.6,0.86,and(!$BlockSize_bin2 !$BlockSize_bin6 !$MempoolSize_bin9 $TransactionVolume_USD_bin1) 
0.41,0.6,0.77,0.55,0.57,0.8,and(!$BlockSize_bin2 !$BlockSize_bin6 !$TransactionPerDay_bin9 $TransactionVolume_USD_bin1) 
0.41,0.59,0.76,0.5,0.53,0.79,and(!$BlockSize_bin2 !$BlockSize_bin6 !$HashRate_bin8 $TransactionVolume_USD_bin1) 
0.42,0.58,0.74,0.82,0.67,0.75,and(!$BlockSize_bin6 !$TransactionPerDay_bin0 $TransactionVolume_USD_bin1) 
0.44,0.62,0.81,0.73,0.67,0.8,and(or(!$HashRate_bin8 !$TransactionPerDay_bin9) or(!$MinningDifficulty_bin0 !$TransactionPerDay_bin0) !$BlockSize_bin2 !$BlockSize_bin6 $TransactionVolume_USD_bin1) 
0.46,0.61,0.75,0.82,0.73,0.82,and(!$BlockSize_bin2 !$BlockSize_bin6 !$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1) 
0.44,0.61,0.77,0.73,0.67,0.8,and(or(!$HashRate_bin8 !$TransactionPerDay_bin9) !$BlockSize_bin2 !$BlockSize_bin6 $TransactionVolume_USD_bin1) 
