training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.41,0.61,0.66,0.07,0.4,0.2,and(or(and(!$HashRate_bin6 $TransactionFee_bin1) $TransactionFee_bin2) !$TransactionVolume_USD_bin1) 
0.38,0.59,0.63,0.47,0.37,0.39,and($GoldPrice_bin0 !$TransactionFee_bin0) 
0.49,0.59,0.59,1.0,0.5,0.5,$GoldPrice_bin0 
0.47,0.59,0.61,1.0,0.5,0.5,and($GoldPrice_bin0 !$TransactionFee_bin4) 
0.41,0.59,0.63,0.07,0.4,0.2,and(or($TransactionFee_bin1 $TransactionFee_bin2) !$TransactionVolume_USD_bin1) 
0.4,0.6,0.64,0.33,0.5,0.5,and(or($MarketCap_bin0 $TransactionFee_bin2) !$TransactionFee_bin3 !$TransactionVolume_USD_bin1) 
0.41,0.61,0.66,0.07,0.4,0.2,and(or(and(!$HashRate_bin6 !$TransactionPerDay_bin8 $TransactionFee_bin1) $TransactionFee_bin2) !$TransactionVolume_USD_bin1) 
0.41,0.61,0.66,0.07,0.4,0.2,and(or(and(!$HashRate_bin6 $TransactionFee_bin1) $TransactionFee_bin2) !$TransactionFee_bin3 !$TransactionVolume_USD_bin1) 
0.38,0.59,0.63,0.47,0.37,0.39,and($GoldPrice_bin0 !$GoldPrice_bin1 !$TransactionFee_bin0) 
0.38,0.59,0.63,0.47,0.37,0.39,and($GoldPrice_bin0 !$MinningDifficulty_bin2 !$TransactionFee_bin0) 
