training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.58,0.69,1.0,0.23,0.37,0.71,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin5) 
0.58,0.69,1.0,0.23,0.37,0.71,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin5) 
0.58,0.69,1.0,0.23,0.37,0.71,and(or($TransactionPerDay_bin7 !$TransactionVolume_USD_bin5) or($TransactionFee_bin0 $TransactionVolume_USD_bin1)) 
0.58,0.69,1.0,0.23,0.37,0.71,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) or($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin5)) 
0.58,0.65,0.92,0.23,0.37,0.71,or($TransactionFee_bin0 $TransactionVolume_USD_bin1) 
0.74,0.77,0.93,0.32,0.43,0.78,or($TransactionPerDay_bin7 $TransactionFee_bin0 $TransactionVolume_USD_bin1) 
0.68,0.73,0.93,0.36,0.37,0.62,or($TransactionFee_bin0 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) 
0.63,0.69,0.92,0.41,0.5,0.82,or($TransactionFee_bin0 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin3) 
0.63,0.69,0.92,0.36,0.4,0.67,or($TransactionFee_bin0 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) 
0.58,0.65,0.92,0.18,0.33,0.67,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionPerDay_bin7) 
