training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.71,1.0,0.25,0.43,0.44,or($TransactionFee_bin1 $TransactionFee_bin2) 
0.56,0.75,1.0,0.38,0.5,0.55,or(and($TransactionFee_bin1 !$TransactionFee_bin3 !$TransactionFee_bin4 !$TransactionVolume_USD_bin0) $TransactionPerDay_bin9 $TransactionFee_bin2) 
0.56,0.75,1.0,0.13,0.4,0.33,or(and(or($TransactionPerDay_bin6 $TransactionFee_bin1) !$TransactionFee_bin3 !$TransactionFee_bin4 !$TransactionVolume_USD_bin0) $TransactionFee_bin2) 
0.5,0.71,1.0,0.25,0.43,0.44,or(and($TransactionPerDay_bin5 $TransactionPerDay_bin6) $TransactionFee_bin1 $TransactionFee_bin2) 
0.5,0.71,1.0,0.31,0.47,0.5,or(and($TransactionPerDay_bin6 $TransactionFee_bin4) $TransactionFee_bin1 $TransactionFee_bin2) 
0.5,0.71,1.0,0.25,0.43,0.44,or(and(!$TransactionPerDay_bin8 $TransactionFee_bin1 !$TransactionFee_bin4) $TransactionFee_bin2) 
0.5,0.71,1.0,0.25,0.43,0.44,or(and($TransactionFee_bin1 !$TransactionFee_bin3 !$TransactionFee_bin4) $TransactionFee_bin2) 
0.5,0.71,1.0,0.13,0.4,0.33,or(and($TransactionFee_bin1 !$TransactionFee_bin3 !$TransactionVolume_USD_bin0) $TransactionFee_bin2) 
0.5,0.71,1.0,0.13,0.4,0.33,or(and($TransactionFee_bin1 !$TransactionFee_bin4 !$TransactionVolume_USD_bin0) $TransactionFee_bin2) 
0.56,0.75,1.0,0.38,0.47,0.5,or(and($TransactionFee_bin1 !$TransactionFee_bin3 !$TransactionFee_bin4 !$TransactionVolume_USD_bin0) $TransactionPerDay_bin4 $TransactionPerDay_bin9 $TransactionFee_bin2) 
