training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.47,0.55,1.0,0.16,0.37,0.5,or($TransactionFee_bin1 $TransactionVolume_USD_bin0) 
0.84,0.82,0.94,0.79,0.6,0.65,and(!$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.68,0.68,0.93,0.79,0.57,0.63,and(!$TransactionFee_bin2 !$TransactionVolume_USD_bin4) 
0.63,0.64,0.92,0.84,0.57,0.62,and(!$TransactionFee_bin0 !$TransactionVolume_USD_bin5) 
0.74,0.68,0.88,0.89,0.57,0.61,!$TransactionFee_bin0 
0.74,0.68,0.88,0.89,0.6,0.63,!$TransactionFee_bin2 
0.42,0.45,0.89,0.26,0.5,0.83,or($TransactionFee_bin2 $TransactionVolume_USD_bin1) 
0.79,0.73,0.88,0.74,0.67,0.74,and(!$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
0.79,0.73,0.88,0.89,0.57,0.61,or(!$TransactionFee_bin2 $TransactionVolume_USD_bin4) 
0.74,0.68,0.88,0.58,0.43,0.55,and(!$TransactionFee_bin2 !$TransactionFee_bin5) 
