training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.52,1.0,0.0,0.3,-1.0,$TransactionVolume_USD_bin0 
0.43,0.52,1.0,0.0,0.3,-1.0,and(!$TransactionFee_bin3 $TransactionVolume_USD_bin0) 
0.43,0.52,1.0,0.0,0.3,-1.0,and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.43,0.52,1.0,0.0,0.3,-1.0,and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin6) 
0.52,0.6,1.0,0.29,0.4,0.67,or($TransactionFee_bin2 $TransactionVolume_USD_bin0) 
0.86,0.84,0.95,0.52,0.53,0.73,and(!$TransactionFee_bin3 !$TransactionFee_bin4) 
0.76,0.76,0.94,0.76,0.6,0.7,and(!$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin5) 
0.33,0.44,1.0,0.0,0.3,-1.0,and($TransactionFee_bin0 $TransactionVolume_USD_bin0) 
0.48,0.52,0.91,0.05,0.33,1.0,$TransactionFee_bin0 
0.48,0.52,0.91,0.05,0.33,1.0,and($TransactionFee_bin0 !$TransactionFee_bin1) 
