training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
1.0,0.92,0.75,0.45,0.67,0.56,and(or(and(or($MarketCap_bin0 $TransactionPerDay_bin4 $TransactionFee_bin0) or($TransactionPerDay_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$BlockSize_bin1) and($TransactionPerDay_bin2 !$TransactionVolume_USD_bin3)) or(!$BlockSize_bin1 !$GoldPrice_bin0)) 
1.0,0.92,0.75,0.45,0.5,0.36,and(or(and(or(!$MarketCap_bin2 $TransactionPerDay_bin4 $TransactionFee_bin0) or($TransactionPerDay_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$BlockSize_bin1) and($TransactionPerDay_bin2 !$TransactionVolume_USD_bin3)) or(!$BlockSize_bin1 !$GoldPrice_bin0)) 
1.0,0.92,0.75,0.27,0.63,0.5,and(or(and(or($BlockSize_bin3 $TransactionPerDay_bin4 $TransactionFee_bin0) or($TransactionPerDay_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$BlockSize_bin1) and($TransactionPerDay_bin2 !$TransactionVolume_USD_bin3)) or(!$BlockSize_bin1 !$GoldPrice_bin0)) 
1.0,0.92,0.75,0.18,0.57,0.33,and(or(and(or($GoldPrice_bin1 $TransactionPerDay_bin4 $TransactionFee_bin0) or($TransactionPerDay_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$BlockSize_bin1) and($TransactionPerDay_bin2 !$TransactionVolume_USD_bin3)) or(!$BlockSize_bin1 !$GoldPrice_bin0)) 
1.0,0.92,0.75,0.18,0.57,0.33,and(or(and(or($MempoolCount_bin7 $TransactionPerDay_bin4 $TransactionFee_bin0) or($TransactionPerDay_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$BlockSize_bin1) and($TransactionPerDay_bin2 !$TransactionVolume_USD_bin3)) or(!$BlockSize_bin1 !$GoldPrice_bin0)) 
1.0,0.92,0.75,0.18,0.57,0.33,and(or(and(or($MempoolSize_bin7 $TransactionPerDay_bin4 $TransactionFee_bin0) or($TransactionPerDay_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$BlockSize_bin1) and($TransactionPerDay_bin2 !$TransactionVolume_USD_bin3)) or(!$BlockSize_bin1 !$GoldPrice_bin0)) 
1.0,0.92,0.75,0.18,0.5,0.25,and(or(and(or($TransactionPerDay_bin1 $TransactionPerDay_bin4 $TransactionFee_bin0) or($TransactionPerDay_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$BlockSize_bin1) and($TransactionPerDay_bin2 !$TransactionVolume_USD_bin3)) or(!$BlockSize_bin1 !$GoldPrice_bin0)) 
1.0,0.92,0.75,0.91,0.67,0.53,and(or(and(or($TransactionPerDay_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) or($TransactionPerDay_bin4 $TransactionFee_bin0) !$BlockSize_bin1) and($TransactionPerDay_bin2 !$TransactionVolume_USD_bin3) $MarketCap_bin0) or(!$BlockSize_bin1 !$GoldPrice_bin0)) 
1.0,0.92,0.75,0.27,0.6,0.43,and(or(and(or($TransactionPerDay_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) or($TransactionPerDay_bin4 $TransactionFee_bin0) !$BlockSize_bin1) and($TransactionPerDay_bin2 !$TransactionVolume_USD_bin3) $BlockSize_bin3) or(!$BlockSize_bin1 !$GoldPrice_bin0)) 
1.0,0.92,0.75,0.18,0.5,0.25,and(or(and(or($TransactionPerDay_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) or($TransactionPerDay_bin4 $TransactionFee_bin0) !$BlockSize_bin1) and($TransactionPerDay_bin2 !$TransactionVolume_USD_bin3) $TransactionPerDay_bin1) or(!$BlockSize_bin1 !$GoldPrice_bin0)) 
