training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.38,0.43,1.0,0.06,0.5,1.0,$TransactionFee_bin0 
0.33,0.39,1.0,0.0,0.47,-1.0,$TransactionFee_bin1 
0.33,0.39,1.0,0.06,0.5,1.0,and(!$TransactionPerDay_bin7 $TransactionFee_bin0) 
0.86,0.87,1.0,0.13,0.37,0.29,and(!$TransactionPerDay_bin7 $TransactionVolume_USD_bin0) 
0.81,0.83,1.0,0.06,0.3,0.14,and(!$TransactionPerDay_bin8 $TransactionVolume_USD_bin0) 
0.81,0.83,1.0,0.94,0.57,0.56,and(!$TransactionPerDay_bin9 !$TransactionFee_bin4) 
0.38,0.43,1.0,0.06,0.5,1.0,and($TransactionFee_bin0 !$TransactionFee_bin6) 
0.33,0.39,1.0,0.0,0.47,-1.0,and($TransactionFee_bin1 !$TransactionFee_bin5) 
0.76,0.78,1.0,0.13,0.33,0.25,and(!$TransactionFee_bin2 $TransactionVolume_USD_bin0) 
0.81,0.83,1.0,0.13,0.4,0.33,and(!$TransactionFee_bin4 !$TransactionVolume_USD_bin1) 
