training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.46,0.62,0.78,0.15,0.57,0.5,and(or(and(!$HashRate_bin4 $TransactionFee_bin2) $BlockSize_bin1 $TransactionPerDay_bin7) !$TransactionPerDay_bin4) 
0.42,0.61,0.78,0.31,0.6,0.57,or(and(!$HashRate_bin4 !$MinningDifficulty_bin4 $TransactionFee_bin2) $BlockSize_bin1 $TransactionPerDay_bin7) 
0.42,0.61,0.78,0.31,0.6,0.57,and(or(and(!$HashRate_bin4 $TransactionFee_bin2) $BlockSize_bin1 $TransactionPerDay_bin7) !$MinningDifficulty_bin4) 
0.45,0.62,0.78,0.15,0.57,0.5,and(or($BlockSize_bin1 $TransactionPerDay_bin7 $TransactionFee_bin2) !$HashRate_bin4 !$TransactionPerDay_bin4) 
0.44,0.61,0.77,0.31,0.6,0.57,or(and(!$HashRate_bin4 !$MempoolSize_bin4 $TransactionFee_bin2) $BlockSize_bin1 $TransactionPerDay_bin7) 
0.48,0.62,0.75,0.31,0.6,0.57,or(and(!$HashRate_bin4 $TransactionFee_bin2) $BlockSize_bin1 $TransactionPerDay_bin7) 
0.48,0.62,0.75,0.31,0.6,0.57,or(and(or($TransactionPerDay_bin7 $TransactionFee_bin2) !$HashRate_bin4) $BlockSize_bin1) 
0.43,0.61,0.77,0.31,0.6,0.57,and(or(and(!$HashRate_bin4 $TransactionFee_bin2) $BlockSize_bin1 $TransactionPerDay_bin7) !$MempoolSize_bin4) 
0.47,0.61,0.75,0.31,0.6,0.57,and(or($BlockSize_bin1 $TransactionPerDay_bin7 $TransactionFee_bin2) !$HashRate_bin4) 
0.42,0.61,0.79,0.15,0.57,0.5,and(or(and(!$HashRate_bin4 !$MempoolSize_bin4 $TransactionFee_bin2) $BlockSize_bin1 $TransactionPerDay_bin7) !$TransactionPerDay_bin4) 
