training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.44,0.63,0.7,0.44,0.63,0.78,and(or($HashRate_bin7 $TransactionFee_bin4 $TransactionVolume_USD_bin0) !$HashRate_bin6) 
0.43,0.62,0.7,0.44,0.67,0.88,and(or($HashRate_bin7 $TransactionFee_bin4 $TransactionVolume_USD_bin0) !$MempoolCount_bin1) 
0.43,0.62,0.7,0.44,0.67,0.88,and(or($HashRate_bin7 $TransactionFee_bin4 $TransactionVolume_USD_bin0) !$MempoolSize_bin1) 
0.45,0.63,0.7,0.44,0.63,0.78,or(and(or($TransactionFee_bin4 $TransactionVolume_USD_bin0) !$MempoolCount_bin1) $HashRate_bin7) 
0.45,0.62,0.68,0.25,0.53,0.67,and(or($HashRate_bin7 $TransactionFee_bin4 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin8) 
0.44,0.63,0.7,0.44,0.67,0.88,and(or($BlockSize_bin2 !$MempoolCount_bin1) or($HashRate_bin7 $TransactionFee_bin4 $TransactionVolume_USD_bin0)) 
0.44,0.63,0.7,0.44,0.67,0.88,and(or($GoldPrice_bin4 !$MempoolCount_bin1) or($HashRate_bin7 $TransactionFee_bin4 $TransactionVolume_USD_bin0)) 
0.43,0.63,0.71,0.44,0.63,0.78,and(or(and($HashRate_bin7 !$MempoolCount_bin1) $TransactionFee_bin4 $TransactionVolume_USD_bin0) !$HashRate_bin6) 
0.47,0.62,0.66,0.44,0.63,0.78,or($HashRate_bin7 $TransactionFee_bin4 $TransactionVolume_USD_bin0) 
0.41,0.61,0.68,0.31,0.6,0.83,or(and($TransactionPerDay_bin7 $TransactionVolume_USD_bin1) $TransactionFee_bin4 $TransactionVolume_USD_bin0) 
