training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.61,0.69,1.0,0.5,0.5,and(!$MarketCap_bin2 !$GTrends_bin0 !$GTrends_bin5) 
0.42,0.61,0.71,1.0,0.5,0.5,and(or(!$MarketCap_bin1 !$TransactionFee_bin1) !$MarketCap_bin2 !$GTrends_bin0) 
0.48,0.62,0.69,0.73,0.4,0.44,and(!$MarketCap_bin2 !$GTrends_bin0 !$GTrends_bin3) 
0.43,0.62,0.73,1.0,0.5,0.5,and(!$MarketCap_bin2 !$GTrends_bin0 !$HashRate_bin7 !$MinningDifficulty_bin8 !$TransactionPerDay_bin1) 
0.45,0.62,0.71,0.73,0.4,0.44,and(!$MarketCap_bin2 !$GTrends_bin0 !$GTrends_bin3 !$HashRate_bin7) 
0.41,0.61,0.7,1.0,0.5,0.5,and(!$MarketCap_bin2 !$GTrends_bin0 !$GTrends_bin5 !$HashRate_bin7) 
0.41,0.61,0.7,1.0,0.5,0.5,and(!$MarketCap_bin2 !$GTrends_bin0 !$GTrends_bin5 !$MinningDifficulty_bin8) 
0.42,0.63,0.75,0.73,0.4,0.44,and(or(!$GTrends_bin3 $TransactionVolume_USD_bin0) !$MarketCap_bin2 !$GTrends_bin0 !$GTrends_bin5) 
0.42,0.62,0.72,0.73,0.4,0.44,and(!$MarketCap_bin2 !$GTrends_bin0 !$GTrends_bin3 !$HashRate_bin7 !$MinningDifficulty_bin8) 
0.42,0.62,0.72,0.87,0.5,0.5,and(!$MarketCap_bin2 !$GTrends_bin0 !$HashRate_bin7 !$MinningDifficulty_bin5 !$MinningDifficulty_bin8) 
