training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.56,0.82,0.19,0.43,1.0,and(or($TransactionPerDay_bin8 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin3) !$MempoolSize_bin3) 
0.49,0.6,0.83,0.0,0.3,-1.0,or(and(!$MarketCap_bin0 !$MarketCap_bin2 !$BlockSize_bin5 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin7) 
0.42,0.57,0.84,0.0,0.3,-1.0,or(and(!$MarketCap_bin0 !$MarketCap_bin2 !$BlockSize_bin5 !$TransactionVolume_USD_bin4) and(!$GTrends_bin0 $MempoolCount_bin2)) 
0.41,0.55,0.82,0.19,0.43,1.0,and(or($TransactionPerDay_bin8 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin3) !$MempoolSize_bin3 !$MinningDifficulty_bin6) 
0.4,0.53,0.78,0.0,0.3,-1.0,and(!$MarketCap_bin0 !$MarketCap_bin2 !$BlockSize_bin5) 
0.4,0.53,0.78,0.0,0.3,-1.0,and(!$MarketCap_bin0 !$MarketCap_bin2 !$TransactionVolume_USD_bin4) 
0.42,0.56,0.82,0.19,0.43,1.0,and(or($TransactionPerDay_bin8 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin3) !$MempoolCount_bin3 !$MempoolSize_bin3) 
0.37,0.52,0.8,0.43,0.5,0.75,or(and(or($TransactionPerDay_bin8 $TransactionVolume_USD_bin3) !$MempoolCount_bin3) $TransactionVolume_USD_bin5) 
0.37,0.52,0.8,0.43,0.5,0.75,or(and(or($TransactionPerDay_bin8 $TransactionVolume_USD_bin3) !$MempoolSize_bin3) $TransactionVolume_USD_bin5) 
0.47,0.59,0.83,0.0,0.3,-1.0,or(and(!$MarketCap_bin0 !$MarketCap_bin2 !$BlockSize_bin5 !$TransactionVolume_USD_bin4) and(!$GTrends_bin1 $MinningDifficulty_bin7)) 
