training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.47,0.65,1.0,0.73,0.6,0.73,or(and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0) and(!$TransactionFee_bin0 !$TransactionVolume_USD_bin0)) 
0.47,0.65,1.0,0.68,0.6,0.75,or(and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin4) !$BlockSize_bin6 !$TransactionVolume_USD_bin0) and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0)) 
0.6,0.74,1.0,0.77,0.63,0.74,or(and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin4) !$GoldPrice_bin5 !$TransactionVolume_USD_bin0) and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0)) 
0.6,0.74,1.0,0.73,0.6,0.73,or(and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin4) !$HashRate_bin0 !$TransactionVolume_USD_bin0) and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0)) 
0.6,0.74,1.0,0.77,0.63,0.74,or(and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin4) !$MempoolCount_bin5 !$TransactionVolume_USD_bin0) and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0)) 
0.6,0.74,1.0,0.77,0.63,0.74,or(and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin4) !$MempoolSize_bin5 !$TransactionVolume_USD_bin0) and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0)) 
0.6,0.74,1.0,0.73,0.6,0.73,or(and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin3 !$TransactionVolume_USD_bin0) and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0)) 
0.47,0.65,1.0,0.68,0.6,0.75,and(or(and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin4) !$TransactionVolume_USD_bin0) and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0)) !$BlockSize_bin6) 
0.6,0.74,1.0,0.77,0.63,0.74,and(or(and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin4) !$TransactionVolume_USD_bin0) and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0)) !$GoldPrice_bin5) 
0.53,0.7,1.0,0.73,0.6,0.73,and(or(and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin4) !$TransactionVolume_USD_bin0) and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0)) !$HashRate_bin0) 
