training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.47,0.61,1.0,0.27,0.37,0.33,and(or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin5) 
0.41,0.57,1.0,0.33,0.5,0.5,and(or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) !$TransactionFee_bin3) 
0.47,0.61,1.0,0.27,0.37,0.33,and(or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin2) 
0.53,0.65,1.0,0.33,0.4,0.38,and(or(!$TransactionPerDay_bin5 !$TransactionFee_bin3) or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4)) 
0.41,0.57,1.0,0.33,0.5,0.5,and(or($TransactionPerDay_bin8 !$TransactionFee_bin3) or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4)) 
0.41,0.57,1.0,0.33,0.5,0.5,and(or(!$TransactionFee_bin3 $TransactionVolume_USD_bin2) or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4)) 
0.53,0.61,0.9,0.33,0.4,0.38,or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) 
0.59,0.65,0.91,0.4,0.43,0.43,or($TransactionPerDay_bin6 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) 
0.59,0.65,0.91,0.33,0.27,0.29,or($TransactionPerDay_bin8 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) 
0.53,0.61,0.9,0.67,0.57,0.56,or($TransactionFee_bin1 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) 
