training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.64,0.79,1.0,0.62,0.63,0.94,or(and(!$BlockSize_bin5 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) and(!$MinningDifficulty_bin7 $TransactionPerDay_bin7) $TransactionPerDay_bin8) 
0.64,0.79,1.0,0.65,0.67,0.94,or(and(!$GoldPrice_bin5 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) and(!$MinningDifficulty_bin7 $TransactionPerDay_bin7) $TransactionPerDay_bin8) 
0.57,0.75,1.0,0.62,0.63,0.94,and(or(and(!$MinningDifficulty_bin7 $TransactionPerDay_bin7) and(!$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin8) !$BlockSize_bin5) 
0.64,0.79,1.0,0.65,0.67,0.94,and(or(and(!$MinningDifficulty_bin7 $TransactionPerDay_bin7) and(!$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin8) !$GoldPrice_bin5) 
0.64,0.79,1.0,0.62,0.63,0.94,or(and(!$BlockSize_bin5 !$GTrends_bin2 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) and(!$MinningDifficulty_bin7 $TransactionPerDay_bin7) $TransactionPerDay_bin8) 
0.57,0.75,1.0,0.54,0.57,0.93,or(and(!$BlockSize_bin5 !$HashRate_bin0 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) and(!$MinningDifficulty_bin7 $TransactionPerDay_bin7) $TransactionPerDay_bin8) 
0.64,0.79,1.0,0.65,0.67,0.94,or(and(!$GoldPrice_bin5 !$MempoolCount_bin8 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) and(!$MinningDifficulty_bin7 $TransactionPerDay_bin7) $TransactionPerDay_bin8) 
0.57,0.75,1.0,0.62,0.63,0.94,and(or(and(!$MinningDifficulty_bin7 $TransactionPerDay_bin7) and(!$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin8) !$BlockSize_bin5 !$TransactionPerDay_bin6) 
0.64,0.79,1.0,0.46,0.53,1.0,and(or(and(!$MinningDifficulty_bin7 $TransactionPerDay_bin7) and(!$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin8) !$GTrends_bin1 !$MempoolSize_bin7) 
0.57,0.75,1.0,0.54,0.57,0.93,and(or(and(!$MinningDifficulty_bin7 $TransactionPerDay_bin7) and(!$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin8) !$TransactionPerDay_bin1 !$TransactionPerDay_bin4) 
