training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.56,0.74,0.75,0.23,0.57,0.5,or(and(or($GoldPrice_bin1 $TransactionFee_bin1) $GTrends_bin1 !$HashRate_bin1 !$MinningDifficulty_bin7) and($BlockSize_bin1 !$HashRate_bin5)) 
0.57,0.76,0.77,0.15,0.6,0.67,and(or(and($GoldPrice_bin0 $TransactionVolume_USD_bin4) $GTrends_bin1) or(and(!$HashRate_bin1 !$TransactionPerDay_bin7) $HashRate_bin4) or($GoldPrice_bin1 $TransactionFee_bin1)) 
0.57,0.74,0.74,0.15,0.6,0.67,and(or(and(!$HashRate_bin1 !$TransactionPerDay_bin7) $HashRate_bin4) or($GoldPrice_bin1 $TransactionFee_bin1) or($GTrends_bin1 $TransactionVolume_USD_bin4)) 
0.6,0.77,0.78,0.77,0.37,0.38,or(and(or(and($GoldPrice_bin0 $TransactionVolume_USD_bin4) $GTrends_bin1) or(and(!$HashRate_bin1 !$TransactionPerDay_bin7) $HashRate_bin4) or($GoldPrice_bin1 $TransactionFee_bin1)) $MinningDifficulty_bin8) 
0.57,0.75,0.75,0.15,0.6,0.67,and(or(and(!$HashRate_bin1 !$MinningDifficulty_bin7 !$TransactionPerDay_bin7) $HashRate_bin4) or($GoldPrice_bin1 $TransactionFee_bin1) or($GTrends_bin1 $TransactionVolume_USD_bin4)) 
0.57,0.75,0.75,0.15,0.6,0.67,and(or(and(!$HashRate_bin1 !$TransactionPerDay_bin7) $HashRate_bin4) or($GoldPrice_bin1 $TransactionFee_bin1) or($GTrends_bin1 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin7) 
0.57,0.75,0.75,0.15,0.6,0.67,and(or(and($GTrends_bin1 !$MinningDifficulty_bin7) $TransactionVolume_USD_bin4) or(and(!$HashRate_bin1 !$TransactionPerDay_bin7) $HashRate_bin4) or($GoldPrice_bin1 $TransactionFee_bin1)) 
0.59,0.76,0.77,0.69,0.53,0.47,and(or(and($GoldPrice_bin0 $TransactionVolume_USD_bin4) $GTrends_bin1) or(and(!$HashRate_bin1 !$TransactionPerDay_bin7) $HashRate_bin4) or($GoldPrice_bin1 $MinningDifficulty_bin8 $TransactionFee_bin1)) 
0.57,0.76,0.78,0.15,0.6,0.67,and(or(and($GoldPrice_bin0 $TransactionVolume_USD_bin4) $GTrends_bin1) or(and(!$HashRate_bin1 !$MinningDifficulty_bin7 !$TransactionPerDay_bin7) $HashRate_bin4) or($GoldPrice_bin1 $TransactionFee_bin1)) 
0.57,0.76,0.78,0.15,0.6,0.67,and(or(and($GoldPrice_bin0 $TransactionVolume_USD_bin4) $GTrends_bin1) or(and(!$HashRate_bin1 !$TransactionPerDay_bin7) $HashRate_bin4) or($GoldPrice_bin1 $TransactionFee_bin1) !$MinningDifficulty_bin7) 
