training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.61,0.81,0.48,0.47,0.67,or(and($MarketCap_bin0 !$MempoolCount_bin5 !$MinningDifficulty_bin2) $BlockSize_bin8) 
0.43,0.61,0.81,0.48,0.47,0.67,or(and($MarketCap_bin0 !$MempoolSize_bin5 !$MinningDifficulty_bin2) $BlockSize_bin8) 
0.43,0.61,0.81,0.48,0.47,0.67,and(or(and($MarketCap_bin0 !$MinningDifficulty_bin2) $BlockSize_bin8) !$MempoolCount_bin5) 
0.47,0.64,0.82,0.48,0.47,0.67,and(or($MarketCap_bin0 $BlockSize_bin8) or(!$GTrends_bin0 !$MinningDifficulty_bin2) !$MempoolCount_bin5) 
0.47,0.64,0.82,0.48,0.47,0.67,and(or($MarketCap_bin0 $BlockSize_bin8) or(!$GTrends_bin0 !$MinningDifficulty_bin2) !$MempoolSize_bin5) 
0.47,0.64,0.82,0.48,0.47,0.67,or(and(or(!$GTrends_bin0 !$MinningDifficulty_bin2) $MarketCap_bin0 !$MempoolSize_bin5) $BlockSize_bin8) 
0.45,0.63,0.82,0.76,0.57,0.67,and(or(and($MarketCap_bin0 !$MinningDifficulty_bin2) $BlockSize_bin8 $GTrends_bin5) !$MempoolCount_bin5) 
0.44,0.62,0.81,0.48,0.47,0.67,or(and(or(!$GTrends_bin5 !$MempoolSize_bin5) $MarketCap_bin0 !$MinningDifficulty_bin2) $BlockSize_bin8) 
0.48,0.62,0.77,0.48,0.47,0.67,and(or($MarketCap_bin0 $BlockSize_bin8) !$MempoolCount_bin5) 
0.48,0.62,0.77,0.48,0.47,0.67,and(or($MarketCap_bin0 $BlockSize_bin8) !$MempoolSize_bin5) 
