training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.41,0.58,0.94,0.0,0.5,-1.0,and(or(and($MarketCap_bin0 !$HashRate_bin1 !$MempoolCount_bin4) $GoldPrice_bin6 $MinningDifficulty_bin5) !$MempoolCount_bin2 !$TransactionVolume_USD_bin1) 
0.41,0.58,0.94,0.0,0.5,-1.0,and(or(and($MarketCap_bin0 !$HashRate_bin1 !$MempoolSize_bin4) $GoldPrice_bin6 $MinningDifficulty_bin5) !$MempoolCount_bin2 !$TransactionVolume_USD_bin1) 
0.41,0.58,0.94,0.0,0.5,-1.0,and(or(and($MarketCap_bin0 !$HashRate_bin1 !$MempoolCount_bin4) $GoldPrice_bin6) or($HashRate_bin0 !$MempoolCount_bin2) !$TransactionVolume_USD_bin1) 
0.41,0.58,0.94,0.0,0.5,-1.0,and(or(and($MarketCap_bin0 !$HashRate_bin1 !$MempoolSize_bin4) $GoldPrice_bin6) or($HashRate_bin0 !$MempoolCount_bin2) !$TransactionVolume_USD_bin1) 
0.41,0.58,0.94,0.0,0.5,-1.0,and(or(and(or(and($MarketCap_bin0 !$MempoolCount_bin4) $MinningDifficulty_bin5) !$HashRate_bin1) $GoldPrice_bin6) !$MempoolCount_bin2 !$TransactionVolume_USD_bin1) 
0.41,0.58,0.94,0.0,0.5,-1.0,and(or(and(or(and($MarketCap_bin0 !$MempoolSize_bin4) $MinningDifficulty_bin5) !$HashRate_bin1) $GoldPrice_bin6) !$MempoolCount_bin2 !$TransactionVolume_USD_bin1) 
0.42,0.57,0.89,0.0,0.5,-1.0,and(or(and($MarketCap_bin0 !$HashRate_bin1) $GoldPrice_bin6 $MinningDifficulty_bin5) !$MempoolCount_bin2 !$TransactionVolume_USD_bin1) 
0.42,0.57,0.89,0.0,0.5,-1.0,and(or(and(or($MarketCap_bin0 $MinningDifficulty_bin5) !$HashRate_bin1) $GoldPrice_bin6) !$MempoolCount_bin2 !$TransactionVolume_USD_bin1) 
0.42,0.57,0.89,0.0,0.5,-1.0,and(or(and($MarketCap_bin0 !$HashRate_bin1) $GoldPrice_bin6) or($HashRate_bin0 !$MempoolCount_bin2) !$TransactionVolume_USD_bin1) 
0.42,0.57,0.89,0.0,0.5,-1.0,or(and(or(and($MarketCap_bin0 !$HashRate_bin1) $GoldPrice_bin6) !$MempoolCount_bin2 !$TransactionVolume_USD_bin1) $HashRate_bin0) 
