training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.4,0.55,0.84,0.52,0.6,0.85,and(!$GTrends_bin1 !$TransactionPerDay_bin7 !$TransactionFee_bin0) 
0.4,0.55,0.86,0.52,0.6,0.85,and(!$BlockSize_bin0 !$GTrends_bin1 !$TransactionPerDay_bin7 !$TransactionFee_bin0) 
0.47,0.58,0.84,0.52,0.6,0.85,and(!$BlockSize_bin0 !$GTrends_bin1 !$TransactionPerDay_bin7) 
0.5,0.59,0.81,0.71,0.67,0.79,and(!$BlockSize_bin0 !$GTrends_bin1) 
0.44,0.56,0.83,0.71,0.67,0.79,and(!$BlockSize_bin0 !$GTrends_bin1 !$TransactionFee_bin0) 
0.41,0.56,0.86,0.71,0.67,0.79,and(or(and(!$BlockSize_bin0 !$TransactionPerDay_bin7) $MarketCap_bin2) !$GTrends_bin1 !$TransactionFee_bin0) 
0.41,0.56,0.86,0.52,0.6,0.85,and(or(and(!$BlockSize_bin0 !$TransactionPerDay_bin7) $MinningDifficulty_bin0) !$GTrends_bin1 !$TransactionFee_bin0) 
0.41,0.56,0.86,0.52,0.6,0.85,and(or(and(!$BlockSize_bin0 !$TransactionPerDay_bin7) $TransactionFee_bin3) !$GTrends_bin1 !$TransactionFee_bin0) 
0.4,0.55,0.86,0.52,0.6,0.85,and(!$BlockSize_bin0 $GTrends_bin0 !$GTrends_bin1 !$TransactionPerDay_bin7 !$TransactionFee_bin0) 
0.4,0.55,0.86,0.52,0.6,0.85,and(or($GTrends_bin0 !$GTrends_bin1) !$BlockSize_bin0 !$TransactionPerDay_bin7 !$TransactionFee_bin0) 
