training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.58,0.71,1.0,0.76,0.63,0.73,or(and(or($TransactionPerDay_bin6 $TransactionFee_bin2 $TransactionVolume_USD_bin1) !$TransactionPerDay_bin9) $TransactionPerDay_bin8) 
0.58,0.71,1.0,0.76,0.63,0.73,or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin1) !$TransactionPerDay_bin9) $TransactionPerDay_bin6 $TransactionPerDay_bin8) 
0.42,0.61,1.0,0.9,0.67,0.7,or($TransactionPerDay_bin8 $TransactionFee_bin2 $TransactionVolume_USD_bin1) 
0.58,0.71,1.0,0.81,0.63,0.71,or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin1) !$TransactionPerDay_bin9) $TransactionPerDay_bin6 $TransactionPerDay_bin8 $TransactionFee_bin2) 
0.47,0.64,1.0,0.76,0.63,0.73,or(and(or(and($TransactionPerDay_bin4 $TransactionFee_bin0) $TransactionFee_bin2 $TransactionVolume_USD_bin1) !$TransactionPerDay_bin9) $TransactionPerDay_bin8) 
0.42,0.61,1.0,0.9,0.67,0.7,or($TransactionPerDay_bin7 $TransactionPerDay_bin8 $TransactionFee_bin2 $TransactionVolume_USD_bin1) 
0.42,0.61,1.0,0.9,0.67,0.7,or($TransactionPerDay_bin8 $TransactionPerDay_bin9 $TransactionFee_bin2 $TransactionVolume_USD_bin1) 
0.42,0.61,1.0,0.9,0.67,0.7,or($TransactionPerDay_bin8 $TransactionFee_bin2 $TransactionFee_bin4 $TransactionVolume_USD_bin1) 
0.42,0.61,1.0,0.9,0.67,0.7,or($TransactionPerDay_bin8 $TransactionFee_bin2 !$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1) 
0.42,0.61,1.0,0.9,0.67,0.7,or(and(!$TransactionPerDay_bin1 $TransactionPerDay_bin8) $TransactionFee_bin2 $TransactionVolume_USD_bin1) 
