training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program,experiment_dir
0.88,0.96,1.0,0.63,0.4,0.45,or(and(or(!$MinningDifficulty_bin3 $TransactionPerDay_bin4 $TransactionVolume_USD_bin2) or($TransactionFee_bin1 $TransactionVolume_USD_bin4)) and($TransactionFee_bin0 $TransactionVolume_USD_bin6)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_3/LA_6/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins7
0.88,0.96,1.0,0.56,0.4,0.45,or(and(or(!$MinningDifficulty_bin3 $TransactionPerDay_bin4 $TransactionVolume_USD_bin2) or($TransactionFee_bin1 $TransactionVolume_USD_bin5)) and($TransactionFee_bin0 $TransactionVolume_USD_bin6)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_3/LA_6/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins7
0.88,0.96,1.0,0.5,0.37,0.42,or(and(or(!$MinningDifficulty_bin3 $TransactionPerDay_bin4 $TransactionVolume_USD_bin2) $TransactionFee_bin1) and($TransactionFee_bin0 $TransactionVolume_USD_bin6) $HashRate_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_3/LA_6/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins7
0.88,0.96,1.0,0.5,0.37,0.42,or(and(or($BlockSize_bin6 $TransactionFee_bin1) or(!$MinningDifficulty_bin3 $TransactionPerDay_bin4 $TransactionVolume_USD_bin2)) and($TransactionFee_bin0 $TransactionVolume_USD_bin6)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_3/LA_6/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins7
0.88,0.96,1.0,0.5,0.37,0.42,or(and(or($HashRate_bin4 $TransactionFee_bin1) or(!$MinningDifficulty_bin3 $TransactionPerDay_bin4 $TransactionVolume_USD_bin2)) and($TransactionFee_bin0 $TransactionVolume_USD_bin6)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_3/LA_6/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins7
0.88,0.96,1.0,0.5,0.37,0.42,or(and(or(!$MinningDifficulty_bin3 $TransactionPerDay_bin4 $TransactionVolume_USD_bin2) or($TransactionPerDay_bin3 $TransactionFee_bin1)) and($TransactionFee_bin0 $TransactionVolume_USD_bin6)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_3/LA_6/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins7
0.75,0.91,1.0,0.44,0.33,0.39,or(and(or(!$MinningDifficulty_bin3 $TransactionPerDay_bin4 $TransactionVolume_USD_bin2) $TransactionFee_bin1) and($TransactionFee_bin0 $TransactionVolume_USD_bin6)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_3/LA_6/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins7
0.75,0.87,0.86,0.44,0.33,0.39,or(and(or(!$MinningDifficulty_bin3 $TransactionPerDay_bin4 $TransactionVolume_USD_bin2) $TransactionFee_bin1) and(!$BlockSize_bin9 $TransactionVolume_USD_bin6)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_3/LA_6/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins7
0.75,0.91,1.0,0.38,0.3,0.35,or(and(or(!$MinningDifficulty_bin3 $TransactionPerDay_bin4 $TransactionVolume_USD_bin2) $TransactionFee_bin1) and($TransactionPerDay_bin3 $TransactionVolume_USD_bin6)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_3/LA_6/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins7
0.75,0.87,0.86,0.31,0.27,0.31,and(or(and(or(!$MinningDifficulty_bin3 $TransactionPerDay_bin4 $TransactionVolume_USD_bin2) $TransactionFee_bin1) $TransactionVolume_USD_bin6) !$BlockSize_bin9) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_3/LA_6/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins7
0.88,0.96,1.0,0.38,0.6,0.75,and(or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$MempoolSize_bin9 !$TransactionPerDay_bin2 !$TransactionPerDay_bin5 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin0) $TransactionPerDay_bin3) !$MempoolSize_bin3 !$TransactionPerDay_bin1) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_3/LA_6/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
