training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.41,0.58,0.85,0.0,0.43,-1.0,and(or(and(or(and(!$HashRate_bin0 $TransactionFee_bin0) $TransactionFee_bin3) !$BlockSize_bin1) $MempoolSize_bin5) !$GTrends_bin3 !$TransactionVolume_USD_bin4) 
0.42,0.59,0.84,0.06,0.43,0.5,and(or(and(or(and(!$HashRate_bin0 $TransactionFee_bin0) $TransactionFee_bin3) !$BlockSize_bin1 !$BlockSize_bin9) $MempoolSize_bin5) !$GTrends_bin3) 
0.42,0.59,0.84,0.06,0.43,0.5,and(or(and(or(and(!$BlockSize_bin9 $TransactionFee_bin3) and(!$HashRate_bin0 $TransactionFee_bin0)) !$BlockSize_bin1) $MempoolSize_bin5) !$GTrends_bin3) 
0.38,0.54,0.78,0.0,0.4,0.0,and(or(and(!$GTrends_bin3 $TransactionFee_bin3) $TransactionFee_bin0) !$HashRate_bin0) 
0.38,0.54,0.78,0.0,0.4,0.0,or(and(!$GTrends_bin3 $TransactionFee_bin3) and(!$HashRate_bin0 $TransactionFee_bin0)) 
0.41,0.58,0.84,0.06,0.43,0.5,and(or(and(or(and(!$HashRate_bin0 $TransactionFee_bin0) $TransactionFee_bin3) !$BlockSize_bin1) $MempoolSize_bin5) !$BlockSize_bin9 !$GTrends_bin3) 
0.39,0.55,0.8,0.06,0.4,0.33,and(or($GTrends_bin3 !$MinningDifficulty_bin0) or($TransactionFee_bin0 $TransactionFee_bin3) !$BlockSize_bin9) 
0.39,0.55,0.8,0.06,0.4,0.33,and(or($MempoolCount_bin5 !$MinningDifficulty_bin0) or($TransactionFee_bin0 $TransactionFee_bin3) !$BlockSize_bin9) 
0.39,0.54,0.75,0.06,0.4,0.33,and(or($TransactionFee_bin0 $TransactionFee_bin3) !$MinningDifficulty_bin0) 
0.39,0.54,0.75,0.06,0.4,0.33,or(and(!$MinningDifficulty_bin0 $TransactionFee_bin0) $TransactionFee_bin3) 
