training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.53,0.68,1.0,0.93,0.5,0.48,or(and(!$TransactionPerDay_bin9 !$TransactionFee_bin4 !$TransactionVolume_USD_bin3) $TransactionVolume_USD_bin1) 
0.53,0.68,1.0,0.93,0.5,0.48,or(and(!$TransactionPerDay_bin9 !$TransactionFee_bin4 !$TransactionVolume_USD_bin3) and($TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2)) 
0.41,0.6,1.0,0.93,0.5,0.48,and(!$TransactionPerDay_bin9 !$TransactionFee_bin4 !$TransactionVolume_USD_bin3) 
0.41,0.6,1.0,0.93,0.57,0.52,and(!$TransactionPerDay_bin8 !$TransactionPerDay_bin9 !$TransactionFee_bin4 !$TransactionVolume_USD_bin3) 
0.41,0.6,1.0,0.57,0.43,0.42,and(!$TransactionPerDay_bin9 !$TransactionFee_bin4 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin3) 
0.41,0.6,1.0,1.0,0.53,0.5,or(and(!$TransactionPerDay_bin9 !$TransactionFee_bin4 !$TransactionVolume_USD_bin3) $TransactionFee_bin0) 
0.41,0.6,1.0,0.93,0.47,0.46,or(and(!$TransactionPerDay_bin9 !$TransactionFee_bin4 !$TransactionVolume_USD_bin3) $TransactionFee_bin1) 
0.41,0.6,1.0,0.93,0.5,0.48,or(and(!$TransactionPerDay_bin9 !$TransactionFee_bin4 !$TransactionVolume_USD_bin3) $TransactionVolume_USD_bin0) 
0.53,0.64,0.9,1.0,0.53,0.5,or(and(!$TransactionFee_bin4 !$TransactionVolume_USD_bin3) $TransactionVolume_USD_bin1) 
0.41,0.56,0.88,1.0,0.53,0.5,and(!$TransactionFee_bin4 !$TransactionVolume_USD_bin3) 
