training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.51,0.68,0.81,0.67,0.63,0.63,and(or(and($MarketCap_bin0 $TransactionVolume_USD_bin0) $MempoolCount_bin7 $TransactionPerDay_bin5) !$MarketCap_bin1) 
0.51,0.68,0.81,0.67,0.63,0.63,and(or(and($MarketCap_bin0 $TransactionVolume_USD_bin0) $MempoolSize_bin7 $TransactionPerDay_bin5) !$MarketCap_bin1) 
0.51,0.69,0.82,0.67,0.63,0.63,and(or(and($MarketCap_bin0 $TransactionVolume_USD_bin0) and($MempoolCount_bin7 !$TransactionPerDay_bin0) $TransactionPerDay_bin5) !$MarketCap_bin1) 
0.51,0.69,0.82,0.67,0.63,0.63,and(or(and($MarketCap_bin0 $TransactionVolume_USD_bin0) and($MempoolSize_bin7 !$TransactionPerDay_bin0) $TransactionPerDay_bin5) !$MarketCap_bin1) 
0.51,0.68,0.81,0.67,0.63,0.63,and(or(and($MarketCap_bin0 $TransactionVolume_USD_bin0) $MempoolCount_bin7 $MempoolSize_bin7 $TransactionPerDay_bin5) !$MarketCap_bin1) 
0.5,0.68,0.81,0.67,0.63,0.63,and(or(and($MarketCap_bin0 !$MinningDifficulty_bin5 $TransactionVolume_USD_bin0) $MempoolCount_bin7 $TransactionPerDay_bin5) !$MarketCap_bin1) 
0.51,0.69,0.82,0.67,0.63,0.63,and(or(and($MarketCap_bin0 $TransactionVolume_USD_bin0) and($MempoolCount_bin7 $MempoolSize_bin7 !$TransactionPerDay_bin0) $TransactionPerDay_bin5) !$MarketCap_bin1) 
0.47,0.66,0.78,0.6,0.63,0.64,and(or($MempoolSize_bin7 $TransactionPerDay_bin5 $TransactionVolume_USD_bin0) !$MarketCap_bin1 !$MempoolCount_bin8) 
0.47,0.66,0.78,0.6,0.63,0.64,and(or($MempoolSize_bin7 $TransactionPerDay_bin5 $TransactionVolume_USD_bin0) !$MarketCap_bin1 !$MempoolSize_bin8) 
0.5,0.68,0.82,0.67,0.63,0.63,and(or(and($MarketCap_bin0 !$MinningDifficulty_bin5 $TransactionVolume_USD_bin0) and($MempoolCount_bin7 !$TransactionPerDay_bin0) $TransactionPerDay_bin5) !$MarketCap_bin1) 
