training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program,experiment_dir
0.55,0.75,0.85,0.67,0.57,0.47,and(or(!$HashRate_bin7 $MempoolSize_bin5) !$MarketCap_bin2 !$MinningDifficulty_bin5 !$MinningDifficulty_bin6 !$MinningDifficulty_bin8 !$TransactionPerDay_bin7) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.55,0.75,0.85,0.67,0.57,0.47,and(or(and(!$HashRate_bin7 !$MinningDifficulty_bin5) $MempoolSize_bin5) !$MarketCap_bin2 !$MinningDifficulty_bin6 !$MinningDifficulty_bin8 !$TransactionPerDay_bin7) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.55,0.73,0.8,0.83,0.53,0.45,and(!$MarketCap_bin2 !$HashRate_bin7 !$MinningDifficulty_bin5 !$MinningDifficulty_bin6 !$MinningDifficulty_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.55,0.75,0.85,0.67,0.53,0.44,and(or(and(!$HashRate_bin7 !$TransactionPerDay_bin7) $MempoolSize_bin5) !$MarketCap_bin2 !$MinningDifficulty_bin5 !$MinningDifficulty_bin6 !$MinningDifficulty_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.56,0.75,0.83,0.75,0.5,0.43,and(or(and(!$HashRate_bin3 !$HashRate_bin7) $MempoolSize_bin5) !$MarketCap_bin2 !$MinningDifficulty_bin5 !$MinningDifficulty_bin6 !$MinningDifficulty_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.56,0.75,0.83,0.75,0.5,0.43,and(or(and(!$HashRate_bin3 !$HashRate_bin7 !$MinningDifficulty_bin5) $MempoolSize_bin5) !$MarketCap_bin2 !$MinningDifficulty_bin6 !$MinningDifficulty_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.56,0.75,0.83,0.67,0.47,0.4,and(or(!$HashRate_bin7 $MempoolSize_bin5) !$MarketCap_bin2 !$HashRate_bin3 !$MinningDifficulty_bin5 !$MinningDifficulty_bin6 !$MinningDifficulty_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.56,0.75,0.83,0.67,0.47,0.4,and(or(and(!$HashRate_bin7 !$MinningDifficulty_bin5) $MempoolSize_bin5) !$MarketCap_bin2 !$HashRate_bin3 !$MinningDifficulty_bin6 !$MinningDifficulty_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.56,0.75,0.83,0.25,0.5,0.33,and(or(and(!$HashRate_bin7 !$MinningDifficulty_bin3) $MempoolSize_bin5) !$MarketCap_bin2 !$MinningDifficulty_bin5 !$MinningDifficulty_bin6 !$MinningDifficulty_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.56,0.75,0.83,0.17,0.5,0.29,and(or(!$HashRate_bin7 $MempoolSize_bin5) !$MarketCap_bin2 !$MinningDifficulty_bin3 !$MinningDifficulty_bin5 !$MinningDifficulty_bin6 !$MinningDifficulty_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.51,0.71,0.79,0.42,0.6,0.5,or(and(!$MarketCap_bin2 !$TransactionPerDay_bin7 $TransactionFee_bin5) and(!$MarketCap_bin2 $TransactionVolume_USD_bin1) and(!$BlockSize_bin0 $TransactionFee_bin0) $MinningDifficulty_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
