training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
1.0,0.82,0.43,0.13,0.53,0.67,and(or($BlockSize_bin0 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin4 !$TransactionFee_bin3) 
1.0,0.82,0.43,0.0,0.5,-1.0,and(or($BlockSize_bin0 $TransactionVolume_USD_bin0) $MinningDifficulty_bin7 !$TransactionFee_bin3) 
1.0,0.77,0.38,0.2,0.57,0.75,and(or($BlockSize_bin0 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin4) 
1.0,0.77,0.38,0.0,0.5,-1.0,and(or($BlockSize_bin0 $TransactionVolume_USD_bin0) $MinningDifficulty_bin7) 
1.0,0.77,0.38,0.13,0.53,0.67,and(or($BlockSize_bin0 $TransactionVolume_USD_bin0) !$TransactionFee_bin3) 
1.0,0.82,0.43,0.13,0.53,0.67,and(or(and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin4) $BlockSize_bin0 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin4 !$TransactionFee_bin3) 
1.0,0.82,0.43,0.0,0.5,-1.0,and(or(and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin4) $BlockSize_bin0 $TransactionVolume_USD_bin0) $MinningDifficulty_bin7 !$TransactionFee_bin3) 
1.0,0.82,0.43,0.0,0.5,-1.0,and(or(and(!$GoldPrice_bin0 $TransactionVolume_USD_bin0) and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin4) $BlockSize_bin0) $MinningDifficulty_bin7) 
1.0,0.82,0.43,0.0,0.5,-1.0,and(or(and(!$MempoolCount_bin3 $TransactionVolume_USD_bin0) and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin4) $BlockSize_bin0) $MinningDifficulty_bin7) 
1.0,0.82,0.43,0.2,0.57,0.75,and(or(and(!$MempoolSize_bin3 $TransactionVolume_USD_bin0) and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin4) $BlockSize_bin0) !$MinningDifficulty_bin4) 
