training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.53,0.73,0.96,0.82,0.5,0.41,and(or(and(!$GTrends_bin4 !$MinningDifficulty_bin1 !$MinningDifficulty_bin5 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin5) $MarketCap_bin0) !$GoldPrice_bin3) 
0.52,0.72,0.96,0.73,0.47,0.38,and(or(and(!$MinningDifficulty_bin1 !$MinningDifficulty_bin5 !$TransactionFee_bin4 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) $MarketCap_bin0) !$GoldPrice_bin3 !$TransactionVolume_USD_bin3) 
0.56,0.73,0.93,0.73,0.47,0.38,and(or(and(!$MinningDifficulty_bin1 !$MinningDifficulty_bin5 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) $MarketCap_bin0) !$GoldPrice_bin3 !$TransactionVolume_USD_bin3) 
0.56,0.73,0.93,0.73,0.47,0.38,and(or(and(!$MinningDifficulty_bin5 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) $MarketCap_bin0) !$GoldPrice_bin3 !$MinningDifficulty_bin1 !$TransactionVolume_USD_bin3) 
0.51,0.72,0.96,0.82,0.5,0.41,and(or(and(!$MinningDifficulty_bin1 !$MinningDifficulty_bin5 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin5) $MarketCap_bin0) !$GoldPrice_bin3 !$MinningDifficulty_bin4) 
0.52,0.73,0.98,0.82,0.5,0.41,and(or(and($MarketCap_bin0 !$MinningDifficulty_bin4) and(!$GTrends_bin4 !$MinningDifficulty_bin1 !$MinningDifficulty_bin5 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin5)) !$GoldPrice_bin3) 
0.54,0.72,0.93,0.73,0.47,0.38,and(or(and(!$MinningDifficulty_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) $MarketCap_bin0) !$GoldPrice_bin3 !$MinningDifficulty_bin5 !$TransactionVolume_USD_bin3) 
0.54,0.72,0.93,0.73,0.47,0.38,and(or(and(!$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) $MarketCap_bin0) !$GoldPrice_bin3 !$MinningDifficulty_bin1 !$MinningDifficulty_bin5 !$TransactionVolume_USD_bin3) 
0.57,0.74,0.95,0.82,0.5,0.41,and(or(and(!$MinningDifficulty_bin1 !$MinningDifficulty_bin4 !$MinningDifficulty_bin5 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin5) $MarketCap_bin0) !$GoldPrice_bin3) 
0.56,0.74,0.95,0.82,0.53,0.43,and(or(and(!$GoldPrice_bin2 !$MinningDifficulty_bin1 !$MinningDifficulty_bin5 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin5) $MarketCap_bin0) !$GoldPrice_bin3) 
