training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.37,0.45,1.0,0.21,0.47,0.8,$TransactionVolume_USD_bin0 
0.37,0.45,1.0,0.21,0.47,0.8,and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin1) 
0.47,0.55,1.0,0.37,0.43,0.58,or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) 
0.79,0.77,0.94,0.16,0.37,0.5,and($TransactionFee_bin0 !$TransactionVolume_USD_bin2) 
0.63,0.64,0.92,0.58,0.5,0.61,and(!$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) 
0.58,0.59,0.92,0.37,0.47,0.64,or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) 
0.79,0.73,0.88,0.84,0.63,0.67,!$TransactionVolume_USD_bin3 
0.47,0.5,0.9,0.32,0.53,0.86,or($MempoolCount_bin1 $TransactionVolume_USD_bin0) 
0.79,0.73,0.88,0.68,0.6,0.68,and(!$MempoolCount_bin0 !$TransactionVolume_USD_bin3) 
0.79,0.73,0.88,0.68,0.53,0.62,and(!$TransactionPerDay_bin8 !$TransactionVolume_USD_bin2) 
