training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.55,0.72,0.84,0.57,0.63,0.62,and(or($MarketCap_bin0 $MinningDifficulty_bin1) !$MarketCap_bin1 !$TransactionPerDay_bin8) 
0.55,0.72,0.84,0.57,0.63,0.62,and(or($MarketCap_bin0 $MinningDifficulty_bin1 $MinningDifficulty_bin4) !$MarketCap_bin1 !$TransactionPerDay_bin8) 
0.51,0.69,0.82,0.57,0.57,0.53,and(or(and(!$TransactionFee_bin1 !$TransactionVolume_USD_bin0) $MarketCap_bin0) !$MinningDifficulty_bin4 !$TransactionPerDay_bin8) 
0.56,0.71,0.81,0.57,0.63,0.62,and(or($MarketCap_bin0 $MinningDifficulty_bin1 $TransactionVolume_USD_bin0) !$MarketCap_bin1 !$TransactionPerDay_bin8) 
0.48,0.68,0.83,0.57,0.57,0.53,and(or(and(!$HashRate_bin5 !$TransactionFee_bin1 !$TransactionVolume_USD_bin0) $MarketCap_bin0) !$MinningDifficulty_bin4 !$TransactionPerDay_bin8) 
0.47,0.68,0.82,0.57,0.57,0.53,and(or(and(!$TransactionFee_bin1 !$TransactionVolume_USD_bin0) $MarketCap_bin0) !$BlockSize_bin0 !$TransactionPerDay_bin8) 
0.51,0.69,0.82,0.57,0.57,0.53,and(or(and(!$GTrends_bin3 !$TransactionFee_bin1 !$TransactionVolume_USD_bin0) $MarketCap_bin0) !$MinningDifficulty_bin4 !$TransactionPerDay_bin8) 
0.51,0.69,0.82,0.57,0.57,0.53,and(or(and(or($MinningDifficulty_bin4 !$TransactionFee_bin1) !$TransactionVolume_USD_bin0) $MarketCap_bin0) !$MinningDifficulty_bin4 !$TransactionPerDay_bin8) 
0.51,0.69,0.82,0.57,0.57,0.53,and(or(and(or($MinningDifficulty_bin6 !$TransactionFee_bin1) !$TransactionVolume_USD_bin0) $MarketCap_bin0) !$MinningDifficulty_bin4 !$TransactionPerDay_bin8) 
0.51,0.69,0.82,0.57,0.57,0.53,and(or(and(or(!$TransactionFee_bin1 !$TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin0) $MarketCap_bin0) !$MinningDifficulty_bin4 !$TransactionPerDay_bin8) 
