training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.44,0.61,0.87,0.17,0.33,0.8,and(or(and($TransactionPerDay_bin2 !$TransactionVolume_USD_bin0) $TransactionPerDay_bin8 $TransactionFee_bin0) !$TransactionPerDay_bin0) 
0.41,0.59,0.85,0.35,0.47,0.89,or(and(!$TransactionPerDay_bin0 $TransactionFee_bin0) $MempoolSize_bin9 $TransactionPerDay_bin8) 
0.41,0.59,0.85,0.35,0.47,0.89,or(and(or($TransactionPerDay_bin8 $TransactionFee_bin0) !$TransactionPerDay_bin0) $MempoolSize_bin9) 
0.4,0.59,0.85,0.3,0.43,0.88,and(or($MempoolSize_bin9 $TransactionPerDay_bin8 $TransactionFee_bin0) !$TransactionPerDay_bin0) 
0.41,0.6,0.87,0.17,0.33,0.8,and(or(and($MinningDifficulty_bin3 $TransactionPerDay_bin2) $TransactionPerDay_bin8 $TransactionFee_bin0) !$TransactionPerDay_bin0) 
0.41,0.59,0.85,0.35,0.47,0.89,or(and(or(!$TransactionPerDay_bin0 $TransactionPerDay_bin8) $TransactionFee_bin0) $MempoolSize_bin9 $TransactionPerDay_bin8) 
0.41,0.59,0.85,0.35,0.47,0.89,or(and(or($TransactionPerDay_bin8 $TransactionFee_bin0) !$TransactionPerDay_bin0) $MempoolSize_bin9 $TransactionPerDay_bin8) 
0.41,0.59,0.85,0.35,0.47,0.89,or(and(or(!$TransactionPerDay_bin0 $TransactionPerDay_bin2) or($TransactionPerDay_bin8 $TransactionFee_bin0)) $MempoolSize_bin9) 
0.49,0.64,0.87,0.35,0.47,0.89,or(and(or(and($TransactionPerDay_bin2 !$TransactionVolume_USD_bin0) $TransactionPerDay_bin8 $TransactionFee_bin0) !$TransactionPerDay_bin0) $MempoolSize_bin9) 
0.47,0.63,0.86,0.35,0.47,0.89,or(and(or(and($MinningDifficulty_bin3 $TransactionPerDay_bin2) $TransactionPerDay_bin8 $TransactionFee_bin0) !$TransactionPerDay_bin0) $MempoolSize_bin9) 
