training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.52,0.7,0.98,0.83,0.37,0.22,or(and(!$MarketCap_bin2 !$MempoolCount_bin5 !$MinningDifficulty_bin0 $TransactionFee_bin0) $MinningDifficulty_bin2) 
0.52,0.7,0.98,0.83,0.37,0.22,and(or(and(!$MarketCap_bin2 !$MempoolCount_bin5 $TransactionFee_bin0) $MinningDifficulty_bin2) !$MinningDifficulty_bin0) 
0.47,0.66,0.98,0.67,0.3,0.17,or(and(!$MempoolCount_bin5 !$MinningDifficulty_bin0 $TransactionFee_bin0 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin2) 
0.47,0.66,0.98,0.83,0.37,0.22,and(or(and(!$MempoolCount_bin5 $TransactionFee_bin0) $MinningDifficulty_bin2) !$MarketCap_bin2 !$MinningDifficulty_bin0) 
0.47,0.66,0.98,0.67,0.3,0.17,and(or(and(!$MempoolCount_bin5 $TransactionFee_bin0 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin2) !$MinningDifficulty_bin0) 
0.49,0.68,0.98,0.0,0.4,0.0,or(and(!$GoldPrice_bin3 !$GoldPrice_bin4 !$MempoolCount_bin5 !$TransactionPerDay_bin2 $TransactionFee_bin0) $MinningDifficulty_bin2) 
0.49,0.68,0.98,0.67,0.53,0.25,and(or(and(!$MarketCap_bin2 !$MempoolCount_bin5 !$TransactionPerDay_bin1 $TransactionFee_bin0) $MinningDifficulty_bin2) !$MinningDifficulty_bin0) 
0.49,0.68,0.98,0.0,0.4,0.0,and(or(and(!$GoldPrice_bin3 !$GoldPrice_bin4 !$MempoolCount_bin5 $TransactionFee_bin0) $MinningDifficulty_bin2) !$TransactionPerDay_bin2) 
0.49,0.68,0.98,0.0,0.4,0.0,and(or(and(!$GoldPrice_bin3 !$MempoolCount_bin5 !$TransactionPerDay_bin2 $TransactionFee_bin0) $MinningDifficulty_bin2) !$GoldPrice_bin4) 
0.49,0.68,0.98,0.0,0.4,0.0,and(or(and(!$GoldPrice_bin3 !$MempoolCount_bin5 $TransactionFee_bin0) $MinningDifficulty_bin2) !$GoldPrice_bin4 !$TransactionPerDay_bin2) 
