training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.6,0.93,0.48,0.47,0.67,and(or(and(!$MempoolCount_bin3 !$MempoolSize_bin9 $TransactionVolume_USD_bin2) $GoldPrice_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin6) 
0.45,0.6,0.93,0.48,0.47,0.67,and(or(and(!$MempoolSize_bin3 !$MempoolSize_bin9 $TransactionVolume_USD_bin2) $GoldPrice_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin6) 
0.45,0.6,0.93,0.62,0.47,0.62,or(and(or($GTrends_bin3 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin6) and(!$MempoolSize_bin3 !$MempoolSize_bin9 $TransactionVolume_USD_bin2)) 
0.43,0.59,0.93,0.62,0.47,0.62,and(or(and(or($GTrends_bin3 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin6) and(!$MempoolSize_bin9 $TransactionVolume_USD_bin2)) !$MempoolSize_bin3) 
0.43,0.59,0.94,0.57,0.47,0.63,and(or(and(or(and($GTrends_bin3 !$TransactionPerDay_bin7) $TransactionVolume_USD_bin4) !$MinningDifficulty_bin6) and(!$MempoolSize_bin9 $TransactionVolume_USD_bin2)) !$MempoolSize_bin3) 
0.42,0.59,0.94,0.62,0.47,0.62,and(or(and(or($GTrends_bin3 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin6) and(!$HashRate_bin7 !$MempoolSize_bin9 $TransactionVolume_USD_bin2)) !$MempoolSize_bin3) 
0.43,0.58,0.89,0.62,0.47,0.62,and(or(and(or($GTrends_bin3 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin6) $TransactionVolume_USD_bin2) !$MempoolSize_bin3) 
0.41,0.58,0.94,0.48,0.37,0.56,and(or(and(or($GTrends_bin3 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin6) and(!$MarketCap_bin2 !$MempoolSize_bin9 $TransactionVolume_USD_bin2)) !$MempoolSize_bin3) 
0.45,0.6,0.93,0.48,0.47,0.67,and(or(and(!$MempoolCount_bin3 !$MempoolSize_bin3 !$MempoolSize_bin9 $TransactionVolume_USD_bin2) $GoldPrice_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin6) 
0.45,0.6,0.93,0.48,0.47,0.67,and(or(and(or(!$MempoolCount_bin3 !$MempoolSize_bin3) !$MempoolSize_bin9 $TransactionVolume_USD_bin2) $GoldPrice_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin6) 
