training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.69,1.0,0.31,0.4,1.0,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin7) 
0.5,0.69,1.0,0.38,0.43,0.91,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin3) !$MempoolCount_bin1) 
0.5,0.69,1.0,0.38,0.43,0.91,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin3) !$MempoolSize_bin1) 
0.5,0.69,1.0,0.31,0.37,0.89,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin0) 
0.5,0.69,1.0,0.35,0.43,1.0,or(and(!$HashRate_bin7 $TransactionFee_bin0) $TransactionVolume_USD_bin3) 
0.5,0.69,1.0,0.38,0.43,0.91,or(and(!$MempoolCount_bin1 $TransactionFee_bin0) $TransactionVolume_USD_bin3) 
0.5,0.69,1.0,0.38,0.43,0.91,or(and(!$MempoolSize_bin1 $TransactionFee_bin0) $TransactionVolume_USD_bin3) 
0.5,0.69,1.0,0.31,0.37,0.89,or(and(!$TransactionPerDay_bin0 $TransactionFee_bin0) $TransactionVolume_USD_bin3) 
0.69,0.77,0.92,0.46,0.5,0.92,or($BlockSize_bin9 $TransactionFee_bin0 $TransactionVolume_USD_bin3) 
0.63,0.73,0.91,0.62,0.57,0.84,or($GTrends_bin2 $TransactionFee_bin0 $TransactionVolume_USD_bin3) 
