training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.62,0.83,0.43,0.5,0.46,and(!$MarketCap_bin0 !$GTrends_bin3 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.43,0.62,0.81,0.43,0.47,0.43,and(!$MarketCap_bin0 !$MempoolSize_bin4 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.47,0.63,0.81,0.79,0.5,0.48,and(!$MempoolSize_bin4 !$MinningDifficulty_bin7 !$TransactionPerDay_bin4 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) 
0.45,0.62,0.79,0.5,0.5,0.47,and(!$MarketCap_bin0 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.42,0.6,0.77,0.5,0.47,0.44,and(!$GTrends_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.47,0.64,0.83,0.43,0.47,0.43,and(or(!$MarketCap_bin0 $GTrends_bin2) !$MempoolSize_bin4 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.47,0.64,0.83,0.5,0.43,0.41,and(or(!$GTrends_bin0 !$TransactionFee_bin4) !$MarketCap_bin0 !$GTrends_bin3 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.49,0.64,0.81,0.5,0.5,0.47,and(or(!$MarketCap_bin0 $GTrends_bin2) !$TransactionFee_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.44,0.62,0.8,0.86,0.5,0.48,and(!$MempoolCount_bin0 !$MempoolSize_bin4 !$MinningDifficulty_bin7 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) 
0.52,0.64,0.78,0.86,0.5,0.48,and(!$MempoolSize_bin4 !$MinningDifficulty_bin7 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) 
