training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.61,0.75,0.88,0.61,0.57,0.78,or(and(or($TransactionPerDay_bin1 !$TransactionVolume_USD_bin1) !$GTrends_bin0) $MinningDifficulty_bin1) 
0.6,0.74,0.88,0.61,0.57,0.78,and(or(!$GTrends_bin0 $MinningDifficulty_bin1) or($TransactionPerDay_bin1 !$TransactionVolume_USD_bin1)) 
0.49,0.68,0.85,0.57,0.57,0.81,and(!$MempoolCount_bin5 !$MinningDifficulty_bin7 $TransactionVolume_USD_bin0) 
0.49,0.68,0.85,0.57,0.57,0.81,and(!$MempoolSize_bin5 !$MinningDifficulty_bin7 $TransactionVolume_USD_bin0) 
0.49,0.69,0.87,0.57,0.57,0.81,or(and(!$MinningDifficulty_bin2 !$MinningDifficulty_bin7 $TransactionVolume_USD_bin0) $MinningDifficulty_bin0) 
0.49,0.69,0.87,0.57,0.57,0.81,and(or(and(!$MinningDifficulty_bin7 $TransactionVolume_USD_bin0) $MinningDifficulty_bin0) !$MinningDifficulty_bin2) 
0.48,0.68,0.87,0.43,0.47,0.77,and(!$MempoolCount_bin5 !$MinningDifficulty_bin7 !$TransactionPerDay_bin2 $TransactionVolume_USD_bin0) 
0.48,0.68,0.87,0.43,0.47,0.77,and(!$MempoolSize_bin5 !$MinningDifficulty_bin7 !$TransactionPerDay_bin2 $TransactionVolume_USD_bin0) 
0.66,0.77,0.88,0.61,0.57,0.78,or(and(or($TransactionPerDay_bin1 !$TransactionVolume_USD_bin1) !$GTrends_bin0) $MinningDifficulty_bin0 $MinningDifficulty_bin1) 
0.65,0.76,0.88,0.61,0.57,0.78,or(and(or($MinningDifficulty_bin0 $TransactionPerDay_bin1 !$TransactionVolume_USD_bin1) !$GTrends_bin0) $MinningDifficulty_bin1) 
