training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
1.0,1.0,1.0,0.41,0.57,1.0,or(and(or(and(or(and(!$GoldPrice_bin1 !$MempoolCount_bin4 $TransactionFee_bin0) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$BlockSize_bin9 !$GTrends_bin0 !$MempoolCount_bin9) $BlockSize_bin4 $TransactionPerDay_bin6) $GoldPrice_bin0) and($BlockSize_bin4 !$BlockSize_bin5)) 
1.0,1.0,1.0,0.36,0.53,1.0,or(and(or(and(or(and(!$GoldPrice_bin1 !$MempoolCount_bin4 $TransactionFee_bin0) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$BlockSize_bin9 !$HashRate_bin4 !$MempoolCount_bin9) $BlockSize_bin4 $TransactionPerDay_bin6) $GoldPrice_bin0) and($BlockSize_bin4 !$BlockSize_bin5)) 
1.0,1.0,1.0,0.41,0.57,1.0,or(and(or(and(or(and(!$GoldPrice_bin1 !$MempoolCount_bin4 $TransactionFee_bin0) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$BlockSize_bin9 !$MempoolCount_bin9) $BlockSize_bin4 $TransactionPerDay_bin6) $GoldPrice_bin0 !$GTrends_bin0) and($BlockSize_bin4 !$BlockSize_bin5)) 
1.0,1.0,1.0,0.36,0.53,1.0,or(and(or(and(or(and(!$GoldPrice_bin1 !$MempoolCount_bin4 $TransactionFee_bin0) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$BlockSize_bin9 !$MempoolCount_bin9) $BlockSize_bin4 $TransactionPerDay_bin6) $GoldPrice_bin0 !$HashRate_bin4) and($BlockSize_bin4 !$BlockSize_bin5)) 
1.0,1.0,1.0,0.41,0.57,1.0,and(or(and(or(and(or(and(!$GoldPrice_bin1 !$MempoolCount_bin4 $TransactionFee_bin0) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$BlockSize_bin9 !$MempoolCount_bin9) $BlockSize_bin4 $TransactionPerDay_bin6) $GoldPrice_bin0) and($BlockSize_bin4 !$BlockSize_bin5)) !$GTrends_bin0) 
1.0,1.0,1.0,0.36,0.53,1.0,and(or(and(or(and(or(and(!$GoldPrice_bin1 !$MempoolCount_bin4 $TransactionFee_bin0) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$BlockSize_bin9 !$MempoolCount_bin9) $BlockSize_bin4 $TransactionPerDay_bin6) $GoldPrice_bin0) and($BlockSize_bin4 !$BlockSize_bin5)) !$HashRate_bin4) 
1.0,1.0,1.0,0.41,0.57,1.0,or(and(or(and(or(and($BlockSize_bin3 $TransactionVolume_USD_bin0) and(!$GoldPrice_bin1 !$MempoolCount_bin4 $TransactionFee_bin0) $TransactionVolume_USD_bin3) !$BlockSize_bin9 !$MempoolCount_bin9) $BlockSize_bin4 $TransactionPerDay_bin6) $GoldPrice_bin0) and($BlockSize_bin4 !$BlockSize_bin5)) 
1.0,1.0,1.0,0.41,0.57,1.0,or(and(or(and(or(and(!$BlockSize_bin5 $TransactionVolume_USD_bin0) and(!$GoldPrice_bin1 !$MempoolCount_bin4 $TransactionFee_bin0) $TransactionVolume_USD_bin3) !$BlockSize_bin9 !$MempoolCount_bin9) $BlockSize_bin4 $TransactionPerDay_bin6) $GoldPrice_bin0) and($BlockSize_bin4 !$BlockSize_bin5)) 
1.0,1.0,1.0,0.41,0.57,1.0,or(and(or(and(or(and(!$GoldPrice_bin1 !$MempoolCount_bin4 $TransactionFee_bin0) and(!$GTrends_bin0 $TransactionVolume_USD_bin0) $TransactionVolume_USD_bin3) !$BlockSize_bin9 !$MempoolCount_bin9) $BlockSize_bin4 $TransactionPerDay_bin6) $GoldPrice_bin0) and($BlockSize_bin4 !$BlockSize_bin5)) 
1.0,1.0,1.0,0.41,0.57,1.0,or(and(or(and(or(and(!$GoldPrice_bin1 !$MempoolCount_bin4 $TransactionFee_bin0) and($HashRate_bin2 $TransactionVolume_USD_bin0) $TransactionVolume_USD_bin3) !$BlockSize_bin9 !$MempoolCount_bin9) $BlockSize_bin4 $TransactionPerDay_bin6) $GoldPrice_bin0) and($BlockSize_bin4 !$BlockSize_bin5)) 
