training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.57,0.75,1.0,0.27,0.37,1.0,and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$GoldPrice_bin5 !$TransactionPerDay_bin6 !$TransactionPerDay_bin9) 
0.57,0.75,1.0,0.19,0.3,1.0,and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$MempoolCount_bin7 !$TransactionPerDay_bin6 !$TransactionPerDay_bin9) 
0.57,0.75,1.0,0.19,0.3,1.0,and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$MempoolSize_bin7 !$TransactionPerDay_bin6 !$TransactionPerDay_bin9) 
0.57,0.75,1.0,0.19,0.3,1.0,and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$GoldPrice_bin5 !$MempoolCount_bin7 !$TransactionPerDay_bin6 !$TransactionPerDay_bin9) 
0.57,0.75,1.0,0.27,0.37,1.0,and(or(!$BlockSize_bin5 $TransactionFee_bin1) or($TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin6 !$TransactionPerDay_bin9) 
0.57,0.75,1.0,0.27,0.37,1.0,and(or(!$HashRate_bin0 !$TransactionPerDay_bin1) or($TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin6 !$TransactionPerDay_bin9) 
0.57,0.75,1.0,0.19,0.3,1.0,and(or(!$MempoolCount_bin7 !$MempoolSize_bin7) or($TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin6 !$TransactionPerDay_bin9) 
0.5,0.71,1.0,0.27,0.37,1.0,and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$BlockSize_bin5 !$TransactionPerDay_bin6 !$TransactionPerDay_bin9) 
0.5,0.71,1.0,0.19,0.3,1.0,and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$HashRate_bin0 !$TransactionPerDay_bin6 !$TransactionPerDay_bin9) 
0.5,0.71,1.0,0.23,0.33,1.0,and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin1 !$TransactionPerDay_bin6 !$TransactionPerDay_bin9) 
