training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program,experiment_dir
0.43,0.6,0.92,0.81,0.67,0.65,and(or(and(!$MinningDifficulty_bin0 !$MinningDifficulty_bin4 $TransactionFee_bin0) $HashRate_bin3) !$BlockSize_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_9_to_16/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.43,0.6,0.92,0.81,0.67,0.65,and(or(and(!$MinningDifficulty_bin0 $TransactionFee_bin0) $HashRate_bin3) !$BlockSize_bin3 !$MinningDifficulty_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_9_to_16/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.49,0.64,0.93,0.81,0.67,0.65,and(or(and(or($TransactionPerDay_bin7 $TransactionFee_bin0) !$MinningDifficulty_bin0) $HashRate_bin3) !$BlockSize_bin3 !$MinningDifficulty_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_9_to_16/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.49,0.64,0.93,0.81,0.67,0.65,and(or(and(or($TransactionPerDay_bin7 $TransactionFee_bin0) !$MinningDifficulty_bin0 !$MinningDifficulty_bin4) $HashRate_bin3) !$BlockSize_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_9_to_16/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.48,0.64,0.93,0.81,0.67,0.65,and(or(and(or($TransactionPerDay_bin7 $TransactionFee_bin0) !$MinningDifficulty_bin4) $HashRate_bin3) !$BlockSize_bin3 !$MinningDifficulty_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_9_to_16/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.44,0.6,0.91,0.81,0.67,0.65,or(and(!$BlockSize_bin3 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 $TransactionFee_bin0) $HashRate_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_9_to_16/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.44,0.6,0.91,0.81,0.67,0.65,and(or(and(!$BlockSize_bin3 !$MinningDifficulty_bin0 $TransactionFee_bin0) $HashRate_bin3) !$MinningDifficulty_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_9_to_16/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.45,0.61,0.93,0.81,0.67,0.65,and(or(and(or($BlockSize_bin5 !$MinningDifficulty_bin0) $TransactionFee_bin0) $HashRate_bin3) !$BlockSize_bin3 !$MinningDifficulty_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_9_to_16/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.44,0.61,0.93,0.81,0.67,0.65,and(or(and(!$MinningDifficulty_bin0 $TransactionFee_bin0) $HashRate_bin3) or($HashRate_bin7 !$MinningDifficulty_bin4) !$BlockSize_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_9_to_16/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.43,0.6,0.92,0.81,0.67,0.65,and(or(and(!$MempoolCount_bin8 !$MinningDifficulty_bin0 $TransactionFee_bin0) $HashRate_bin3) !$BlockSize_bin3 !$MinningDifficulty_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_9_to_16/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins5
0.42,0.57,0.84,0.94,0.53,0.54,and(!$MarketCap_bin1 !$MinningDifficulty_bin0 !$TransactionFee_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_9_to_16/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.41,0.57,0.85,0.94,0.53,0.54,and(!$MarketCap_bin1 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionFee_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_9_to_16/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.5,0.62,0.86,0.63,0.5,0.53,and(or($MarketCap_bin0 $GTrends_bin1) !$MinningDifficulty_bin0 !$TransactionFee_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_9_to_16/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.53,0.64,0.87,0.63,0.5,0.53,and(or($MarketCap_bin0 $GTrends_bin1) or($MarketCap_bin0 !$TransactionFee_bin5) !$MinningDifficulty_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_9_to_16/LA_5/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
