training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.48,0.67,0.82,0.71,0.63,0.67,and(or(and(!$HashRate_bin5 !$MempoolSize_bin3) $TransactionFee_bin0 !$TransactionVolume_USD_bin3) !$GoldPrice_bin2 !$GTrends_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) 
0.43,0.62,0.75,0.71,0.63,0.67,and(or($TransactionFee_bin0 !$TransactionVolume_USD_bin3) !$GoldPrice_bin2 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) 
0.49,0.66,0.79,0.59,0.6,0.67,and(or($GTrends_bin1 $TransactionFee_bin0 !$TransactionVolume_USD_bin3) !$BlockSize_bin4 !$GoldPrice_bin2 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) 
0.51,0.66,0.77,0.71,0.63,0.67,and(or($GTrends_bin1 $TransactionFee_bin0 !$TransactionVolume_USD_bin3) !$GoldPrice_bin2 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) 
0.45,0.63,0.76,0.71,0.63,0.67,and(or($HashRate_bin4 $TransactionFee_bin0 !$TransactionVolume_USD_bin3) !$GoldPrice_bin2 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) 
0.48,0.66,0.8,0.71,0.63,0.67,and(or(!$GTrends_bin0 !$MinningDifficulty_bin2) or($MinningDifficulty_bin0 $TransactionFee_bin0 !$TransactionVolume_USD_bin3) !$GoldPrice_bin2 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) 
0.46,0.66,0.83,0.71,0.63,0.67,and(or($HashRate_bin4 $MinningDifficulty_bin0 $MinningDifficulty_bin3 $TransactionFee_bin0 !$TransactionVolume_USD_bin3) !$GoldPrice_bin2 !$GTrends_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) 
0.46,0.66,0.83,0.71,0.63,0.67,and(or($MinningDifficulty_bin0 $MinningDifficulty_bin3 $TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionVolume_USD_bin3) !$GoldPrice_bin2 !$GTrends_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) 
0.45,0.66,0.82,0.71,0.63,0.67,and(or($MinningDifficulty_bin0 $MinningDifficulty_bin3 $TransactionFee_bin0 !$TransactionVolume_USD_bin3) !$GoldPrice_bin2 !$GTrends_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) 
0.46,0.67,0.84,0.71,0.63,0.67,and(or(and(!$GTrends_bin0 $MinningDifficulty_bin0) $TransactionFee_bin0 !$TransactionVolume_USD_bin3) or(!$GTrends_bin0 !$MinningDifficulty_bin2) !$GoldPrice_bin2 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) 
