training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.41,0.56,0.93,0.71,0.67,0.85,or(and(!$BlockSize_bin0 !$GoldPrice_bin1 $GTrends_bin0 !$HashRate_bin0) $TransactionPerDay_bin1) 
0.4,0.55,0.94,0.54,0.6,0.93,or(and(!$BlockSize_bin0 !$GoldPrice_bin1 $GTrends_bin0 !$HashRate_bin0 !$TransactionPerDay_bin7) $TransactionPerDay_bin1) 
0.52,0.62,0.92,0.71,0.67,0.85,and(or($GTrends_bin0 $TransactionFee_bin0) !$BlockSize_bin0 !$GoldPrice_bin1 !$MinningDifficulty_bin0) 
0.46,0.59,0.94,0.71,0.67,0.85,and(or($GTrends_bin0 $TransactionFee_bin0) !$BlockSize_bin0 !$BlockSize_bin3 !$GoldPrice_bin1 !$MinningDifficulty_bin0) 
0.44,0.57,0.93,0.54,0.6,0.93,and(or($GTrends_bin0 $TransactionFee_bin0) !$BlockSize_bin0 !$GoldPrice_bin1 !$HashRate_bin0 !$TransactionPerDay_bin7) 
0.44,0.57,0.93,0.71,0.67,0.85,and(or($GTrends_bin0 $TransactionFee_bin0) !$BlockSize_bin0 !$GoldPrice_bin1 !$HashRate_bin2 !$MinningDifficulty_bin0) 
0.49,0.6,0.91,0.71,0.67,0.85,and(or($GTrends_bin0 $TransactionFee_bin0) !$BlockSize_bin0 !$BlockSize_bin3 !$GoldPrice_bin1) 
0.42,0.56,0.93,0.71,0.67,0.85,and(or($GTrends_bin0 $TransactionFee_bin0) !$BlockSize_bin0 !$BlockSize_bin3 !$GoldPrice_bin1 !$HashRate_bin0) 
0.47,0.59,0.91,0.71,0.67,0.85,and(or($GTrends_bin0 $TransactionFee_bin0) !$BlockSize_bin0 !$GoldPrice_bin1 !$HashRate_bin0) 
0.55,0.64,0.92,0.71,0.67,0.85,and(or($GTrends_bin0 $TransactionPerDay_bin1 $TransactionFee_bin0) !$BlockSize_bin0 !$GoldPrice_bin1 !$MinningDifficulty_bin0) 
