training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.38,0.53,0.82,0.44,0.5,0.62,or(and(!$TransactionFee_bin0 $TransactionVolume_USD_bin2) $GTrends_bin0) 
0.39,0.52,0.79,0.44,0.5,0.62,or($GTrends_bin0 $TransactionVolume_USD_bin2) 
0.36,0.52,0.81,0.44,0.5,0.62,or(and($GTrends_bin0 !$MempoolCount_bin2) $TransactionVolume_USD_bin2) 
0.36,0.52,0.81,0.44,0.5,0.62,or(and($GTrends_bin0 !$MempoolSize_bin2) $TransactionVolume_USD_bin2) 
0.36,0.52,0.83,0.44,0.5,0.62,and(or($GTrends_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin7) 
0.36,0.52,0.83,0.44,0.5,0.62,or(and(!$BlockSize_bin7 $TransactionVolume_USD_bin2) $GTrends_bin0) 
0.39,0.54,0.84,0.0,0.4,-1.0,and(or(and($GoldPrice_bin0 $TransactionFee_bin0) $MinningDifficulty_bin6 $TransactionVolume_USD_bin2) !$MempoolCount_bin2) 
0.39,0.54,0.84,0.0,0.4,-1.0,and(or(and($GoldPrice_bin0 $TransactionFee_bin0) $MinningDifficulty_bin6 $TransactionVolume_USD_bin2) !$MempoolSize_bin2) 
0.38,0.53,0.82,0.44,0.5,0.62,or(and(!$BlockSize_bin6 !$TransactionFee_bin0 $TransactionVolume_USD_bin2) $GTrends_bin0) 
0.43,0.56,0.84,0.0,0.4,-1.0,or(and($GoldPrice_bin0 !$MempoolCount_bin2 $TransactionFee_bin0) $MinningDifficulty_bin6 $TransactionVolume_USD_bin2) 
