training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.41,0.6,0.76,0.23,0.43,0.3,and(or($GTrends_bin3 $TransactionVolume_USD_bin0) !$GTrends_bin0 !$HashRate_bin9) 
0.41,0.6,0.76,0.23,0.43,0.3,and(or(and(!$GTrends_bin0 $TransactionVolume_USD_bin0) $GTrends_bin3) !$HashRate_bin9) 
0.42,0.61,0.78,0.77,0.37,0.38,and(or($GTrends_bin3 $TransactionPerDay_bin0 $TransactionVolume_USD_bin0) !$GTrends_bin0 !$HashRate_bin4) 
0.48,0.62,0.75,0.31,0.63,0.67,or(and(or($GTrends_bin3 $TransactionVolume_USD_bin0) !$TransactionFee_bin0) $BlockSize_bin1) 
0.43,0.61,0.77,0.23,0.4,0.27,and(or($GTrends_bin3 $TransactionPerDay_bin0 $TransactionVolume_USD_bin0) !$GTrends_bin0 !$HashRate_bin9) 
0.46,0.62,0.77,0.77,0.4,0.4,and(or($GTrends_bin3 $TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$GTrends_bin0 !$HashRate_bin4) 
0.41,0.6,0.77,0.77,0.37,0.38,and(or($BlockSize_bin0 $GTrends_bin3 $TransactionVolume_USD_bin0) !$GTrends_bin0 !$HashRate_bin4) 
0.41,0.6,0.77,0.77,0.4,0.4,and(or($GTrends_bin3 $HashRate_bin9 $TransactionVolume_USD_bin0) !$GTrends_bin0 !$HashRate_bin4) 
0.41,0.6,0.77,0.85,0.43,0.42,and(or($GTrends_bin3 $MempoolCount_bin1 $TransactionVolume_USD_bin0) !$GTrends_bin0 !$HashRate_bin4) 
0.41,0.6,0.77,0.85,0.43,0.42,and(or($GTrends_bin3 $MempoolSize_bin1 $TransactionVolume_USD_bin0) !$GTrends_bin0 !$HashRate_bin4) 
