training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.39,0.55,0.85,0.24,0.43,0.5,and(or(and($TransactionFee_bin2 !$TransactionVolume_USD_bin2) $TransactionPerDay_bin6 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin2) 
0.39,0.55,0.85,0.24,0.43,0.5,and(or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin2) $TransactionPerDay_bin6) !$MinningDifficulty_bin2) 
0.38,0.54,0.85,0.18,0.4,0.43,and(or(and($TransactionFee_bin2 !$TransactionVolume_USD_bin2) $TransactionPerDay_bin6 $TransactionVolume_USD_bin0) !$BlockSize_bin0) 
0.38,0.54,0.85,0.18,0.4,0.43,and(or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin2) $TransactionPerDay_bin6) !$BlockSize_bin0) 
0.46,0.57,0.82,0.24,0.43,0.5,and(or($TransactionPerDay_bin6 $TransactionFee_bin2 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin2) 
0.39,0.54,0.84,0.18,0.4,0.43,or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$BlockSize_bin0 !$TransactionVolume_USD_bin2) $TransactionPerDay_bin6) 
0.39,0.54,0.84,0.24,0.43,0.5,or(and(or(and($TransactionFee_bin2 !$TransactionVolume_USD_bin2) $TransactionPerDay_bin6) !$MinningDifficulty_bin2) $TransactionVolume_USD_bin0) 
0.4,0.55,0.85,0.24,0.43,0.5,and(or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin2) $TransactionPerDay_bin6) or($MarketCap_bin0 !$MinningDifficulty_bin2)) 
0.4,0.55,0.85,0.24,0.43,0.5,and(or(and($TransactionFee_bin2 !$TransactionVolume_USD_bin2) $TransactionPerDay_bin6 $TransactionVolume_USD_bin0) or(!$MarketCap_bin1 !$MinningDifficulty_bin2)) 
0.4,0.55,0.85,0.24,0.43,0.5,and(or(and(or($GoldPrice_bin1 !$TransactionVolume_USD_bin2) or($TransactionFee_bin2 $TransactionVolume_USD_bin0)) $TransactionPerDay_bin6) !$MinningDifficulty_bin2) 
