training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.71,1.0,0.71,0.6,0.56,and(or(!$MempoolCount_bin4 $TransactionVolume_USD_bin1) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$HashRate_bin3 !$MempoolCount_bin5) 
0.5,0.71,1.0,0.71,0.6,0.56,and(or(!$MempoolCount_bin4 $TransactionVolume_USD_bin1) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$HashRate_bin3 !$MempoolSize_bin5) 
0.5,0.71,1.0,0.71,0.6,0.56,and(or(!$MempoolCount_bin4 $TransactionVolume_USD_bin1) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$HashRate_bin3 !$MempoolCount_bin5 !$MempoolSize_bin5) 
0.5,0.71,1.0,0.71,0.57,0.53,and(or(!$GoldPrice_bin2 !$TransactionPerDay_bin9) or(!$MempoolCount_bin4 $TransactionVolume_USD_bin1) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$MempoolCount_bin5) 
0.5,0.71,1.0,0.71,0.57,0.53,and(or(!$GoldPrice_bin2 !$TransactionPerDay_bin9) or(!$MempoolCount_bin4 $TransactionVolume_USD_bin1) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$MempoolSize_bin5) 
0.63,0.79,1.0,0.79,0.63,0.58,and(or(and(!$HashRate_bin3 !$MempoolCount_bin9 !$MinningDifficulty_bin0) $TransactionPerDay_bin9) or($HashRate_bin2 $TransactionFee_bin2 $TransactionVolume_USD_bin0) or(!$MempoolCount_bin4 $TransactionVolume_USD_bin1) !$MempoolCount_bin5) 
0.63,0.79,1.0,0.79,0.63,0.58,and(or(and(!$HashRate_bin3 !$MempoolCount_bin9 !$MinningDifficulty_bin0) $TransactionPerDay_bin9) or($HashRate_bin2 $TransactionFee_bin2 $TransactionVolume_USD_bin0) or(!$MempoolCount_bin4 $TransactionVolume_USD_bin1) !$MempoolSize_bin5) 
0.63,0.79,1.0,0.79,0.63,0.58,and(or(and(!$MempoolCount_bin9 !$MinningDifficulty_bin0) $TransactionPerDay_bin9) or($HashRate_bin2 $TransactionFee_bin2 $TransactionVolume_USD_bin0) or(!$MempoolCount_bin4 $TransactionVolume_USD_bin1) !$HashRate_bin3 !$MempoolCount_bin5) 
0.63,0.79,1.0,0.79,0.63,0.58,and(or(and(!$MempoolCount_bin9 !$MinningDifficulty_bin0) $TransactionPerDay_bin9) or($HashRate_bin2 $TransactionFee_bin2 $TransactionVolume_USD_bin0) or(!$MempoolCount_bin4 $TransactionVolume_USD_bin1) !$HashRate_bin3 !$MempoolSize_bin5) 
0.63,0.79,1.0,0.79,0.63,0.58,and(or(and(!$HashRate_bin3 !$MempoolCount_bin4) $TransactionVolume_USD_bin1) or(and(!$MempoolCount_bin9 !$MinningDifficulty_bin0) $TransactionPerDay_bin9) or($HashRate_bin2 $TransactionFee_bin2 $TransactionVolume_USD_bin0) !$MempoolCount_bin5) 
