training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.4,0.55,0.91,0.0,0.5,-1.0,and(or($HashRate_bin5 $MinningDifficulty_bin6 $TransactionVolume_USD_bin0) !$GoldPrice_bin2 !$TransactionPerDay_bin2) 
0.43,0.57,0.9,0.0,0.5,-1.0,and(or($HashRate_bin5 $MinningDifficulty_bin6 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin2 !$TransactionPerDay_bin3) 
0.41,0.56,0.89,0.0,0.5,-1.0,and(or($HashRate_bin5 $MinningDifficulty_bin6 $TransactionVolume_USD_bin0) !$BlockSize_bin0 !$TransactionPerDay_bin2) 
0.37,0.52,0.85,0.0,0.5,-1.0,and(or($HashRate_bin5 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin2) 
0.43,0.58,0.93,0.0,0.5,-1.0,and(or(!$BlockSize_bin0 !$GoldPrice_bin2) or($HashRate_bin5 $MinningDifficulty_bin6 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin2 !$TransactionPerDay_bin3) 
0.41,0.56,0.91,0.0,0.5,-1.0,and(or(!$GoldPrice_bin2 $TransactionPerDay_bin3) or($HashRate_bin5 $MinningDifficulty_bin6 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin2) 
0.4,0.55,0.91,0.0,0.5,-1.0,and(or(and(!$BlockSize_bin0 $HashRate_bin5) $MinningDifficulty_bin6 $TransactionVolume_USD_bin0) !$GoldPrice_bin2 !$TransactionPerDay_bin2) 
0.4,0.55,0.91,0.0,0.5,-1.0,and(or(and(!$GoldPrice_bin4 $HashRate_bin5) $MinningDifficulty_bin6 $TransactionVolume_USD_bin0) !$GoldPrice_bin2 !$TransactionPerDay_bin2) 
0.4,0.55,0.91,0.0,0.5,-1.0,and(or(and($HashRate_bin5 !$HashRate_bin7) $MinningDifficulty_bin6 $TransactionVolume_USD_bin0) !$GoldPrice_bin2 !$TransactionPerDay_bin2) 
0.4,0.55,0.91,0.0,0.5,-1.0,and(or(and($HashRate_bin5 !$TransactionPerDay_bin8) $MinningDifficulty_bin6 $TransactionVolume_USD_bin0) !$GoldPrice_bin2 !$TransactionPerDay_bin2) 
