training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.6,0.96,0.35,0.23,0.33,or(and(or(!$GoldPrice_bin4 $TransactionPerDay_bin6) or($TransactionFee_bin0 $TransactionFee_bin1)) $TransactionFee_bin6) 
0.42,0.59,0.96,0.29,0.2,0.29,and(or(!$GoldPrice_bin4 $TransactionPerDay_bin6) or($TransactionFee_bin0 $TransactionFee_bin1 $TransactionFee_bin6)) 
0.42,0.59,0.96,0.35,0.23,0.33,or(and(or(!$GoldPrice_bin4 $GTrends_bin1) or($TransactionFee_bin0 $TransactionFee_bin1)) $TransactionFee_bin6) 
0.43,0.6,0.98,0.35,0.23,0.33,or(and(or(and(!$GoldPrice_bin4 !$MinningDifficulty_bin0) $TransactionPerDay_bin6) or($TransactionFee_bin0 $TransactionFee_bin1)) $TransactionFee_bin6) 
0.5,0.64,0.95,0.29,0.47,0.56,and(or(and($TransactionFee_bin0 !$TransactionFee_bin3) $MempoolCount_bin8 $TransactionFee_bin1) !$MinningDifficulty_bin3) 
0.41,0.58,0.94,0.0,0.43,-1.0,and(or(and($TransactionFee_bin0 !$TransactionFee_bin3) $TransactionFee_bin1) !$MinningDifficulty_bin3) 
0.42,0.59,0.96,0.35,0.23,0.33,and(or(!$GoldPrice_bin4 $GTrends_bin1) or($TransactionFee_bin0 $TransactionFee_bin1 $TransactionFee_bin6)) 
0.42,0.6,0.98,0.29,0.2,0.29,and(or(!$GoldPrice_bin4 $TransactionPerDay_bin6) or($TransactionFee_bin0 $TransactionFee_bin1 $TransactionFee_bin6) !$MinningDifficulty_bin0) 
0.42,0.6,0.98,0.29,0.2,0.29,and(or(and(!$GoldPrice_bin4 !$MinningDifficulty_bin0) $TransactionPerDay_bin6) or($TransactionFee_bin0 $TransactionFee_bin1 $TransactionFee_bin6)) 
0.44,0.59,0.93,0.0,0.43,-1.0,or(and(or($TransactionFee_bin0 $TransactionFee_bin1) !$GoldPrice_bin4) $TransactionPerDay_bin6) 
