training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.39,0.52,1.0,0.67,0.4,0.2,or($TransactionPerDay_bin3 $TransactionVolume_USD_bin0) 
0.39,0.52,1.0,0.67,0.4,0.2,or($TransactionPerDay_bin3 !$TransactionVolume_USD_bin1) 
0.33,0.48,1.0,0.67,0.37,0.19,or($TransactionPerDay_bin8 $TransactionVolume_USD_bin0) 
0.33,0.48,1.0,0.83,0.33,0.21,or($TransactionPerDay_bin9 $TransactionVolume_USD_bin0) 
0.78,0.7,0.82,0.83,0.3,0.2,and(!$TransactionPerDay_bin4 !$TransactionPerDay_bin7) 
0.78,0.65,0.78,0.83,0.33,0.21,and(!$TransactionPerDay_bin4 !$TransactionPerDay_bin9) 
0.72,0.61,0.76,0.33,0.63,0.22,and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin1) 
0.72,0.57,0.72,0.17,0.7,0.2,and(!$TransactionFee_bin0 !$TransactionVolume_USD_bin0) 
0.67,0.52,0.71,0.33,0.63,0.22,and(!$TransactionPerDay_bin8 !$TransactionVolume_USD_bin0) 
0.67,0.52,0.71,0.17,0.67,0.17,and(!$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0) 
