training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.4,0.58,0.83,0.2,0.6,1.0,or(and(or($BlockSize_bin4 $TransactionPerDay_bin0) $TransactionVolume_USD_bin1) $HashRate_bin6 $TransactionVolume_USD_bin5) 
0.39,0.55,0.78,0.2,0.6,1.0,or(and(!$TransactionPerDay_bin5 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) 
0.46,0.59,0.79,0.2,0.6,1.0,and(or($HashRate_bin6 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$TransactionPerDay_bin5) 
0.39,0.54,0.75,0.2,0.6,1.0,or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) 
0.39,0.57,0.81,0.13,0.57,1.0,and(or($HashRate_bin6 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$TransactionPerDay_bin5 !$TransactionPerDay_bin8) 
0.4,0.58,0.83,0.2,0.6,1.0,or(and(or($BlockSize_bin4 $TransactionPerDay_bin0) !$TransactionPerDay_bin5 $TransactionVolume_USD_bin1) $HashRate_bin6 $TransactionVolume_USD_bin5) 
0.4,0.58,0.83,0.2,0.6,1.0,or(and(or($BlockSize_bin4 $TransactionPerDay_bin0) $TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) $HashRate_bin6 $TransactionVolume_USD_bin5) 
0.4,0.58,0.83,0.2,0.6,1.0,or(and(or(and(or($BlockSize_bin4 $TransactionPerDay_bin0) $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin4) $HashRate_bin6) 
0.39,0.56,0.81,0.2,0.6,1.0,or(and(!$GTrends_bin0 $TransactionVolume_USD_bin1) $HashRate_bin6 $TransactionVolume_USD_bin5) 
0.39,0.56,0.81,0.2,0.6,1.0,or(and($GTrends_bin1 $TransactionVolume_USD_bin1) $HashRate_bin6 $TransactionVolume_USD_bin5) 
