training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.8,0.91,1.0,0.38,0.57,0.5,or(and(or(and(!$MempoolCount_bin6 !$TransactionPerDay_bin1) $TransactionVolume_USD_bin4) or($TransactionVolume_USD_bin3 $TransactionVolume_USD_bin5)) $MarketCap_bin1) 
0.8,0.91,1.0,0.38,0.57,0.5,or(and(or(and(!$MempoolCount_bin6 !$TransactionPerDay_bin1) $TransactionVolume_USD_bin4) or($MarketCap_bin1 $TransactionVolume_USD_bin3 $TransactionVolume_USD_bin5)) $MarketCap_bin1) 
0.8,0.83,0.8,0.46,0.57,0.5,or(and(or($TransactionVolume_USD_bin3 $TransactionVolume_USD_bin5) !$TransactionFee_bin3) $MarketCap_bin1) 
0.8,0.83,0.8,0.46,0.63,0.6,and(or($MarketCap_bin1 $TransactionVolume_USD_bin3 $TransactionVolume_USD_bin5) or(!$TransactionPerDay_bin1 $TransactionVolume_USD_bin4)) 
0.8,0.83,0.8,0.46,0.57,0.5,or(and(or($MarketCap_bin1 $TransactionVolume_USD_bin3 $TransactionVolume_USD_bin5) !$TransactionFee_bin3) $MarketCap_bin1) 
0.8,0.83,0.8,0.46,0.57,0.5,or(and(or(!$TransactionFee_bin3 $TransactionVolume_USD_bin4) $TransactionVolume_USD_bin5) $MarketCap_bin1 $TransactionVolume_USD_bin3) 
0.8,0.83,0.8,0.46,0.6,0.55,or(and(or(!$TransactionPerDay_bin1 $TransactionVolume_USD_bin4) or($TransactionVolume_USD_bin3 $TransactionVolume_USD_bin5)) $MarketCap_bin1) 
0.8,0.83,0.8,0.46,0.57,0.5,or(and(or(!$TransactionFee_bin3 $TransactionVolume_USD_bin4) or($TransactionVolume_USD_bin3 $TransactionVolume_USD_bin5)) $MarketCap_bin1) 
0.8,0.83,0.8,0.46,0.57,0.5,or(and(or($TransactionVolume_USD_bin3 $TransactionVolume_USD_bin5) !$TransactionFee_bin3) and($MarketCap_bin1 !$MarketCap_bin2)) 
0.8,0.83,0.8,0.46,0.63,0.6,and(or($MarketCap_bin1 $TransactionVolume_USD_bin3 $TransactionVolume_USD_bin5) or(!$TransactionPerDay_bin1 $TransactionFee_bin3 $TransactionVolume_USD_bin4)) 
