training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.41,0.58,0.85,0.09,0.3,1.0,and(or($HashRate_bin0 $TransactionVolume_USD_bin2) !$MempoolCount_bin2) 
0.41,0.58,0.85,0.09,0.3,1.0,and(or($HashRate_bin0 $TransactionVolume_USD_bin2) !$MempoolSize_bin2) 
0.49,0.63,0.86,0.26,0.4,0.86,and(or($HashRate_bin0 $TransactionPerDay_bin8 $TransactionVolume_USD_bin2) !$MempoolCount_bin2) 
0.49,0.63,0.86,0.26,0.4,0.86,and(or($HashRate_bin0 $TransactionPerDay_bin8 $TransactionVolume_USD_bin2) !$MempoolSize_bin2) 
0.49,0.63,0.86,0.3,0.43,0.88,or(and(or($HashRate_bin0 $TransactionVolume_USD_bin2) !$MempoolCount_bin2) $TransactionPerDay_bin8) 
0.55,0.68,0.9,0.3,0.43,0.88,and(or($HashRate_bin0 $TransactionPerDay_bin2 $TransactionPerDay_bin8 $TransactionVolume_USD_bin2) !$MempoolCount_bin2 !$MinningDifficulty_bin3) 
0.55,0.68,0.9,0.3,0.43,0.88,and(or($HashRate_bin0 $TransactionPerDay_bin2 $TransactionPerDay_bin8 $TransactionVolume_USD_bin2) !$MempoolSize_bin2 !$MinningDifficulty_bin3) 
0.42,0.59,0.85,0.17,0.33,0.8,and(or($HashRate_bin0 $TransactionPerDay_bin8 $TransactionVolume_USD_bin2) !$GoldPrice_bin2) 
0.42,0.6,0.87,0.3,0.43,0.88,and(or(and(or($HashRate_bin0 $TransactionVolume_USD_bin2) !$MempoolCount_bin2) $TransactionPerDay_bin8) !$MinningDifficulty_bin1) 
0.41,0.58,0.85,0.09,0.3,1.0,and(or($HashRate_bin0 $TransactionVolume_USD_bin2) !$MempoolCount_bin2 !$MempoolSize_bin2) 
