training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.44,0.64,0.83,0.0,0.27,-1.0,and(or($GoldPrice_bin0 $MinningDifficulty_bin4) !$MarketCap_bin2 !$TransactionPerDay_bin1) 
0.46,0.65,0.84,0.09,0.3,0.67,and(or(!$MarketCap_bin2 $MempoolCount_bin4) or($GoldPrice_bin0 $MinningDifficulty_bin4) !$TransactionPerDay_bin1) 
0.46,0.65,0.84,0.09,0.33,1.0,and(or(!$MarketCap_bin2 $TransactionVolume_USD_bin0) or($GoldPrice_bin0 $MinningDifficulty_bin4) !$TransactionPerDay_bin1) 
0.52,0.67,0.84,0.0,0.27,-1.0,and(or($GoldPrice_bin0 $GTrends_bin4 $MinningDifficulty_bin4) !$MarketCap_bin2 !$TransactionPerDay_bin1) 
0.45,0.64,0.83,0.05,0.17,0.2,and(or(!$MarketCap_bin2 $GTrends_bin6) or($GoldPrice_bin0 $MinningDifficulty_bin4) !$TransactionPerDay_bin1) 
0.44,0.64,0.83,0.0,0.27,-1.0,and(or($GoldPrice_bin0 $MinningDifficulty_bin4) !$MarketCap_bin2 !$HashRate_bin9 !$TransactionPerDay_bin1) 
0.44,0.64,0.83,0.0,0.27,-1.0,and(or($GoldPrice_bin0 $MinningDifficulty_bin4) !$MarketCap_bin2 !$MinningDifficulty_bin7 !$TransactionPerDay_bin1) 
0.44,0.64,0.83,0.0,0.27,-1.0,and(or($GoldPrice_bin0 $MinningDifficulty_bin4 $MinningDifficulty_bin6) !$MarketCap_bin2 !$TransactionPerDay_bin1) 
0.44,0.64,0.83,0.0,0.27,-1.0,and(or(and($GoldPrice_bin0 !$HashRate_bin9) $MinningDifficulty_bin4) !$MarketCap_bin2 !$TransactionPerDay_bin1) 
0.44,0.64,0.83,0.0,0.27,-1.0,and(or(and($GoldPrice_bin0 !$MinningDifficulty_bin7) $MinningDifficulty_bin4) !$MarketCap_bin2 !$TransactionPerDay_bin1) 
