training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.6,0.91,0.0,0.33,-1.0,and(or(and(!$MempoolCount_bin5 !$MinningDifficulty_bin0 !$TransactionPerDay_bin2 !$TransactionPerDay_bin6) $MempoolCount_bin1) !$TransactionPerDay_bin3 $TransactionVolume_USD_bin0) 
0.43,0.6,0.91,0.0,0.33,-1.0,and(or(and(!$MinningDifficulty_bin0 !$TransactionPerDay_bin2 !$TransactionPerDay_bin6) $MempoolCount_bin1) !$MempoolCount_bin5 !$TransactionPerDay_bin3 $TransactionVolume_USD_bin0) 
0.5,0.62,0.88,0.55,0.57,0.73,or(and(!$MempoolSize_bin5 !$MinningDifficulty_bin0 !$TransactionPerDay_bin2 !$TransactionPerDay_bin6 $TransactionVolume_USD_bin0) $MinningDifficulty_bin8) 
0.45,0.61,0.9,0.0,0.33,-1.0,and(or(and(!$MempoolCount_bin5 !$MinningDifficulty_bin0 !$TransactionPerDay_bin2 !$TransactionPerDay_bin6 $TransactionVolume_USD_bin0) $MempoolCount_bin1) !$TransactionPerDay_bin3) 
0.45,0.61,0.9,0.0,0.33,-1.0,and(or(and(!$MempoolSize_bin5 !$MinningDifficulty_bin0 !$TransactionPerDay_bin2 !$TransactionPerDay_bin6 $TransactionVolume_USD_bin0) $MempoolCount_bin1) !$TransactionPerDay_bin3) 
0.45,0.61,0.9,0.0,0.33,-1.0,and(or(and(!$MinningDifficulty_bin0 !$TransactionPerDay_bin2 !$TransactionPerDay_bin6 $TransactionVolume_USD_bin0) $MempoolCount_bin1) !$MempoolCount_bin5 !$TransactionPerDay_bin3) 
0.41,0.57,0.86,0.0,0.33,-1.0,and(!$MempoolSize_bin5 !$MinningDifficulty_bin0 !$TransactionPerDay_bin2 !$TransactionPerDay_bin6 $TransactionVolume_USD_bin0) 
0.48,0.61,0.88,0.0,0.33,-1.0,and(or(and(!$MinningDifficulty_bin0 !$TransactionPerDay_bin2 !$TransactionPerDay_bin6 $TransactionVolume_USD_bin0) $MempoolCount_bin1) !$TransactionPerDay_bin3) 
0.44,0.6,0.89,0.55,0.57,0.73,or(and(!$GTrends_bin3 !$MempoolCount_bin5 !$MinningDifficulty_bin0 !$TransactionPerDay_bin2 !$TransactionFee_bin3 $TransactionVolume_USD_bin0) $MinningDifficulty_bin8) 
0.44,0.6,0.89,0.55,0.57,0.73,or(and(!$HashRate_bin2 !$MempoolCount_bin5 !$MinningDifficulty_bin0 !$TransactionPerDay_bin2 !$TransactionFee_bin3 $TransactionVolume_USD_bin0) $MinningDifficulty_bin8) 
