training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.49,0.68,0.84,0.59,0.53,0.72,and(or(and(!$MinningDifficulty_bin7 $TransactionVolume_USD_bin1) $MarketCap_bin0 $TransactionVolume_USD_bin0) !$MempoolCount_bin5) 
0.49,0.68,0.85,0.55,0.5,0.71,and(or(and(or(and(!$MinningDifficulty_bin7 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin0) or($HashRate_bin3 !$HashRate_bin8)) $MarketCap_bin0) !$MempoolCount_bin5) 
0.46,0.66,0.83,0.55,0.5,0.71,and(or(and(!$MinningDifficulty_bin7 $TransactionVolume_USD_bin1) $MarketCap_bin0 $TransactionVolume_USD_bin0) !$MempoolCount_bin5 !$TransactionVolume_USD_bin3) 
0.54,0.67,0.78,0.45,0.5,0.77,and(or($MinningDifficulty_bin0 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1) !$MinningDifficulty_bin7) 
0.54,0.69,0.82,0.59,0.53,0.72,and(or(and(!$MinningDifficulty_bin7 $TransactionVolume_USD_bin1) $MarketCap_bin0 $TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$MempoolCount_bin5) 
0.54,0.69,0.82,0.59,0.53,0.72,and(or(and(!$MinningDifficulty_bin7 $TransactionVolume_USD_bin1) $MarketCap_bin0 $TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$MempoolSize_bin5) 
0.41,0.6,0.72,0.5,0.47,0.69,$MarketCap_bin0 
0.51,0.69,0.85,0.36,0.43,0.73,and(or(and(!$MinningDifficulty_bin7 $TransactionVolume_USD_bin1) $MarketCap_bin0 $TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$HashRate_bin8 !$MempoolCount_bin5 !$TransactionVolume_USD_bin3) 
0.46,0.63,0.75,0.45,0.5,0.77,and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1) !$MinningDifficulty_bin7) 
0.46,0.63,0.75,0.45,0.5,0.77,or(and(!$MinningDifficulty_bin7 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin0) 
