training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.65,0.63,0.7,0.63,0.74,and(or(and(!$GTrends_bin0 !$TransactionFee_bin3) $TransactionVolume_USD_bin0) !$GoldPrice_bin1) 
0.47,0.66,0.64,0.7,0.5,0.61,or(and(!$GoldPrice_bin1 !$GTrends_bin0 !$MinningDifficulty_bin5 !$TransactionFee_bin3) $TransactionVolume_USD_bin0) 
0.47,0.66,0.64,0.7,0.5,0.61,and(or(and(!$GoldPrice_bin1 !$GTrends_bin0 !$TransactionFee_bin3) $TransactionVolume_USD_bin0) !$MinningDifficulty_bin5) 
0.45,0.65,0.64,0.7,0.5,0.61,and(or(and(!$GTrends_bin0 !$TransactionFee_bin3) and($TransactionFee_bin3 $TransactionVolume_USD_bin0)) !$MinningDifficulty_bin5) 
0.45,0.65,0.64,0.0,0.33,-1.0,or(and(or($MinningDifficulty_bin4 $MinningDifficulty_bin5) !$GTrends_bin0) and(!$GoldPrice_bin4 $MinningDifficulty_bin2)) 
0.53,0.65,0.62,0.7,0.5,0.61,or(and(!$GoldPrice_bin1 !$GTrends_bin0 !$TransactionFee_bin3) $TransactionVolume_USD_bin0) 
0.41,0.61,0.57,0.85,0.6,0.65,and(!$MarketCap_bin2 !$GTrends_bin0) 
0.43,0.63,0.61,0.85,0.6,0.65,and(or(!$GTrends_bin0 $MempoolCount_bin6) !$MinningDifficulty_bin5 !$MinningDifficulty_bin6) 
0.43,0.63,0.61,0.85,0.6,0.65,and(or(!$GTrends_bin0 $MempoolSize_bin6) !$MinningDifficulty_bin5 !$MinningDifficulty_bin6) 
0.41,0.62,0.6,0.0,0.33,-1.0,or(and(!$GTrends_bin0 $MinningDifficulty_bin4) $MinningDifficulty_bin2) 
