training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.47,0.65,1.0,0.32,0.4,0.7,or(and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) !$TransactionFee_bin0 !$TransactionVolume_USD_bin4) and(!$BlockSize_bin4 $TransactionVolume_USD_bin0)) 
0.47,0.65,1.0,0.32,0.4,0.7,or(and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) !$TransactionFee_bin0 !$TransactionVolume_USD_bin4) and(!$GoldPrice_bin5 $TransactionVolume_USD_bin0)) 
0.47,0.65,1.0,0.27,0.37,0.67,or(and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) !$TransactionFee_bin0 !$TransactionVolume_USD_bin4) and(!$GTrends_bin1 $TransactionVolume_USD_bin0)) 
0.47,0.65,1.0,0.18,0.33,0.67,or(and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) !$TransactionFee_bin0 !$TransactionVolume_USD_bin4) and($TransactionFee_bin0 $TransactionVolume_USD_bin0)) 
0.47,0.65,1.0,0.27,0.37,0.67,or(and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) !$TransactionFee_bin0 !$TransactionVolume_USD_bin4) and(!$TransactionFee_bin1 $TransactionVolume_USD_bin0)) 
0.47,0.65,1.0,0.27,0.37,0.67,or(and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) !$TransactionFee_bin0 !$TransactionVolume_USD_bin4) and(!$BlockSize_bin4 !$TransactionPerDay_bin6 $TransactionVolume_USD_bin0)) 
0.47,0.65,1.0,0.23,0.37,0.71,or(and(or($TransactionPerDay_bin6 $TransactionFee_bin0) $TransactionVolume_USD_bin0) and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) !$TransactionFee_bin0 !$TransactionVolume_USD_bin4)) 
0.47,0.65,1.0,0.27,0.37,0.67,or(and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) !$TransactionFee_bin0 !$TransactionVolume_USD_bin4) and(or(!$TransactionFee_bin1 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin0)) 
0.73,0.78,0.92,1.0,0.73,0.73,or(and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) !$TransactionFee_bin0 !$TransactionVolume_USD_bin4) !$MinningDifficulty_bin0 $TransactionVolume_USD_bin0) 
0.73,0.78,0.92,0.36,0.43,0.73,or(and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) !$TransactionFee_bin0 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin2 $TransactionVolume_USD_bin0) 
