training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.52,0.72,0.81,0.75,0.63,0.53,and(or(and($MarketCap_bin1 !$TransactionVolume_USD_bin6) $GoldPrice_bin3 $MempoolSize_bin5) !$MarketCap_bin4) 
0.6,0.74,0.79,0.75,0.63,0.53,or(and($MarketCap_bin1 !$TransactionVolume_USD_bin6) and(!$MarketCap_bin4 $MempoolSize_bin5) $GoldPrice_bin3) 
0.48,0.68,0.75,0.08,0.6,0.5,and(or($MarketCap_bin1 $MempoolSize_bin5) !$MempoolCount_bin7) 
0.52,0.72,0.81,0.0,0.57,0.0,and(or($MarketCap_bin1 $MempoolSize_bin5 $TransactionVolume_USD_bin1) !$MarketCap_bin4 !$HashRate_bin3 !$MinningDifficulty_bin8) 
0.52,0.72,0.81,0.75,0.63,0.53,or(and($MarketCap_bin1 !$TransactionVolume_USD_bin6) and(!$MarketCap_bin4 $GoldPrice_bin3) and(!$MarketCap_bin4 $MempoolSize_bin5)) 
0.53,0.72,0.8,0.58,0.57,0.47,and(or($MarketCap_bin1 $GoldPrice_bin3 $MempoolSize_bin5) or(!$MarketCap_bin4 $BlockSize_bin1) !$HashRate_bin3) 
0.54,0.73,0.81,0.0,0.57,0.0,and(or($MarketCap_bin1 $MempoolSize_bin5 $TransactionVolume_USD_bin1) or(!$MarketCap_bin4 $BlockSize_bin1) !$HashRate_bin3 !$MinningDifficulty_bin8) 
0.51,0.68,0.73,0.0,0.6,-1.0,and(or($MarketCap_bin1 $TransactionVolume_USD_bin1) !$MinningDifficulty_bin3) 
0.48,0.68,0.75,0.0,0.6,-1.0,and(or($MarketCap_bin1 $TransactionVolume_USD_bin1) !$MarketCap_bin4 !$HashRate_bin3) 
0.48,0.68,0.75,0.08,0.6,0.5,and(or(and($MarketCap_bin1 !$TransactionVolume_USD_bin3) $MempoolSize_bin5) !$MempoolCount_bin7) 
