training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
1.0,0.87,0.57,0.17,0.63,0.67,and(or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin0 !$TransactionVolume_USD_bin6) $TransactionPerDay_bin7) !$TransactionFee_bin3) 
1.0,0.87,0.57,0.25,0.67,0.75,and(or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin2 !$TransactionVolume_USD_bin6) $TransactionPerDay_bin7) !$TransactionFee_bin3) 
1.0,0.87,0.57,0.17,0.63,0.67,and(or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin6) $TransactionPerDay_bin7) !$TransactionPerDay_bin0 !$TransactionFee_bin3) 
1.0,0.87,0.57,0.25,0.67,0.75,and(or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin6) $TransactionPerDay_bin7) !$TransactionPerDay_bin2 !$TransactionFee_bin3) 
1.0,0.87,0.57,0.17,0.63,0.67,and(or(and(or(and($TransactionPerDay_bin1 $TransactionFee_bin0) $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin6) $TransactionPerDay_bin7) !$TransactionFee_bin3) 
1.0,0.87,0.57,0.25,0.67,0.75,and(or(and(or(and(!$TransactionPerDay_bin2 $TransactionFee_bin0) $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin6) $TransactionPerDay_bin7) !$TransactionFee_bin3) 
1.0,0.87,0.57,0.25,0.7,1.0,and(or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin6) and($TransactionPerDay_bin7 $TransactionFee_bin1)) !$TransactionFee_bin3) 
1.0,0.87,0.57,0.17,0.63,0.67,and(or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin0 !$TransactionPerDay_bin2 !$TransactionVolume_USD_bin6) $TransactionPerDay_bin7) !$TransactionPerDay_bin4) 
1.0,0.87,0.57,0.17,0.63,0.67,and(or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin6) $TransactionPerDay_bin7) !$MinningDifficulty_bin9 !$TransactionPerDay_bin0 !$TransactionFee_bin3) 
1.0,0.87,0.57,0.17,0.63,0.67,and(or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin6) $TransactionPerDay_bin7) !$TransactionPerDay_bin0 !$TransactionPerDay_bin5 !$TransactionFee_bin3) 
