training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.57,0.77,1.0,0.47,0.53,0.54,and(or(!$MempoolCount_bin2 $MinningDifficulty_bin3) or(!$MempoolCount_bin7 !$TransactionPerDay_bin1) or($TransactionPerDay_bin9 $TransactionFee_bin5 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin0) 
0.57,0.77,1.0,0.27,0.47,0.44,and(or(!$MempoolCount_bin2 $MinningDifficulty_bin3) or(!$MempoolCount_bin7 !$TransactionPerDay_bin1) or($TransactionPerDay_bin9 $TransactionFee_bin5 $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin3) 
0.57,0.77,1.0,0.47,0.53,0.54,and(or(!$MempoolCount_bin2 !$TransactionPerDay_bin1) or(!$MempoolCount_bin7 !$TransactionPerDay_bin1) or($TransactionPerDay_bin9 $TransactionFee_bin5 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin0) 
0.57,0.77,1.0,0.27,0.47,0.44,and(or(!$MempoolCount_bin2 !$TransactionPerDay_bin1) or(!$MempoolCount_bin7 !$TransactionPerDay_bin1) or($TransactionPerDay_bin9 $TransactionFee_bin5 $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin3) 
0.57,0.77,1.0,0.27,0.47,0.44,and(or(!$MempoolCount_bin2 $MinningDifficulty_bin3) or(!$MempoolCount_bin7 !$TransactionPerDay_bin1) or($TransactionPerDay_bin9 $TransactionFee_bin5 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin3) 
0.57,0.77,1.0,0.27,0.47,0.44,and(or(!$MempoolCount_bin2 !$TransactionPerDay_bin1) or(!$MempoolCount_bin7 !$TransactionPerDay_bin1) or($TransactionPerDay_bin9 $TransactionFee_bin5 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin3) 
0.57,0.77,1.0,0.47,0.53,0.54,and(or(!$MarketCap_bin2 !$MinningDifficulty_bin0) or(!$MempoolCount_bin2 $MinningDifficulty_bin3) or(!$MempoolCount_bin7 !$TransactionPerDay_bin1) or($TransactionPerDay_bin9 $TransactionFee_bin5 $TransactionVolume_USD_bin0)) 
0.57,0.77,1.0,0.47,0.53,0.54,and(or(!$MarketCap_bin2 !$MinningDifficulty_bin0) or(!$MempoolCount_bin2 !$TransactionPerDay_bin1) or(!$MempoolCount_bin7 !$TransactionPerDay_bin1) or($TransactionPerDay_bin9 $TransactionFee_bin5 $TransactionVolume_USD_bin0)) 
0.57,0.77,1.0,0.4,0.53,0.55,and(or(!$MarketCap_bin2 !$TransactionVolume_USD_bin3) or(!$MempoolCount_bin2 !$TransactionPerDay_bin1) or(!$MempoolCount_bin7 !$TransactionPerDay_bin1) or($TransactionPerDay_bin9 $TransactionFee_bin5 $TransactionVolume_USD_bin0)) 
0.57,0.77,1.0,0.47,0.53,0.54,and(or(!$MempoolCount_bin2 $MinningDifficulty_bin3) or(!$MempoolCount_bin7 !$TransactionPerDay_bin1) or(!$MinningDifficulty_bin0 !$TransactionVolume_USD_bin3) or($TransactionPerDay_bin9 $TransactionFee_bin5 $TransactionVolume_USD_bin0)) 
