training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.41,0.6,0.79,0.86,0.43,0.44,or(and(!$HashRate_bin7 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0) $TransactionPerDay_bin7) 
0.41,0.6,0.79,0.86,0.43,0.44,and(or(and(!$HashRate_bin7 !$TransactionVolume_USD_bin0) $TransactionPerDay_bin7) !$TransactionPerDay_bin9) 
0.41,0.6,0.78,0.79,0.47,0.46,or(and(!$MempoolCount_bin8 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0) $TransactionPerDay_bin7) 
0.41,0.6,0.78,0.79,0.47,0.46,or(and(!$MempoolSize_bin8 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0) $TransactionPerDay_bin7) 
0.41,0.6,0.78,0.79,0.47,0.46,and(or(and(!$MempoolCount_bin8 !$TransactionVolume_USD_bin0) $TransactionPerDay_bin7) !$TransactionPerDay_bin9) 
0.43,0.61,0.79,0.86,0.43,0.44,or(and(or($GoldPrice_bin0 !$HashRate_bin7) !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0) $TransactionPerDay_bin7) 
0.43,0.61,0.79,0.79,0.47,0.46,or(and(or(and(!$MempoolCount_bin8 !$TransactionPerDay_bin9) $TransactionFee_bin0) !$TransactionVolume_USD_bin0) $TransactionPerDay_bin7) 
0.43,0.61,0.79,0.79,0.47,0.46,or(and(or(and(!$MempoolSize_bin8 !$TransactionPerDay_bin9) $TransactionFee_bin0) !$TransactionVolume_USD_bin0) $TransactionPerDay_bin7) 
0.41,0.6,0.79,0.86,0.43,0.44,or(and(!$HashRate_bin7 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1) $TransactionPerDay_bin7) 
0.41,0.6,0.79,0.86,0.43,0.44,or(and(!$BlockSize_bin0 $TransactionPerDay_bin7) and(!$HashRate_bin7 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0)) 
